nama,bintang,komentar,Waktu
rahma saja,4,"Bagus,tempatnya strategis,prosesnya gampang.dan kebersihannya sangat terjaga.

Lokasinya juga strategis,dekat dengan indomaret.jadi kalo mau jajan tinggal jalan ke pom bensin seblah.sayangnya untuk masuk perlu agak muter disampingnya krna depannya ada parit besar.

Dilobi disediakan beberapa cemilan dan minuman untuk pengunjung beli.terdapat juga loker untuk menyimpan barang.

Saat check in diharuskan menggunakan aplikasi.setelah check in, diaplikasi ini akan ada bar code yang berfungsi sebagai kunci akses kamar.
Sesudah checkin,sebaiknya langsung ambil sikat gigi yang disediakan dimeja resepsionis.dan sendal di loker (bukan ditaro dalem lamar ya)

Setiap lantai disediakan dispenser dekat pintu.jadi buat tamu yg datang bisa refill minumnya gratis.

Kebersihan fasilitas umumnya baik sekali.disini terdapat musholah,cafe,dan kamar mandi bersama.

Kamarnya nyaman,tidak sekecil yang saya bayangkan.ada tombol untuk pengaturan terang gelapnya cahaya kamar.
Dan juga menyetel suara ambience yang calming.

Namun buat saya,kelemahannya adalah suhu dalam ruang tidurnya trlalu dingin (atau sebenernya bisa di adjust pribadi?)",a year
Zidane Achmad,5,,a year
Bayu Dwi S,5,,a year
Rahmah Diah,5,,a year
yuditya600,5,"Semua serba digital & instant👌🏻Untuk kamar mandi sharing dan bersih bgt, lokasi sebelum pancoran. Recommended bgt utk staycation sambil kerja karena vibesnya yg cukup chill dan ada beberapa spot ruangan yang mendukung untuk boost semangat buka kerjaan yang belum kelar wkwk",a year
Khansya S,5,,a year
Syarifah Isnaini,5,"Seru bangett , pelayanan nya okee!",a year
Raden Joni Indra,5,,a year
ANAM KRIBO168,5,,a year
sofy fatma,5,,a year
fikri abdulah,4,"Semenjak pandemi sikat gigi tidak di kasi secara langsung. Harus ke receptionist..

kemudian untuk fasilitas makanan yg bisa di beli on the spot hanya snack.. fiesta nya kosong.

Parkir nya gratis tapi yang di depan hotel bgt mah mepet 🤣",a year
Triadi Zulfikar,5,,a year
Tanda Rizky Gani,5,Untuk harga dan fasilitas sebanding. Kamarnya juga bersih dan nyaman. Resepsionisnya ramah dan helpful. Mungkin kebersihannya harus lebih diperhatikan lagi dan pemeliharaannya. Lokasi strategis banget dipinggir jalan raya dekat dengan minimarket dan mcdonalds.,a year
Juli J,5,"Pengalaman stay sangat menyenangkan, kamar nya unik, fasilitas lengkap. Toilet di luar kamar, tapi bersih, nyaman, dan ada 4. Jadi ngga ngantri. Ada dapur dgn fasilitas microwave dan pemanas air. Di reception ada vitamin free utk tamu hotel dan di sini free refiel mineral water sepuasnya.",a year
Juli Jule,5,"Tempatnya nyaman, aman dan bersih. Cocok untuk backpaker dan low budget. Kamarnya unik, ada musholla, dapur di lengkapi microwave dan water heater. Kamar mandi ada 4 dan bersih , bisa pakai air panasa dan dingin plus ada hair dryer nya juga. Free refiel mineral water dan ada vitamin untuk semua tamu hotel",a year
Naufal R. Fakhri,5,Nice place and near to highway 👍🏼,a year
Khairul Huda (irul),5,Mantapp,a year
Aldi Zainafif,5,"Pelayanan bagus, kamar nyaman banget untuk harga murah (worth it!), parkir juga aman untuk lokasi pancoran ini.",2 years
Rupa2in,4,"Hotelnya cukup bersih & menyenangkan, yang cukup merepotkan adalah sebelum masuk area hotel ditanya macam2 lalu harus lapor dulu & masuk kendaraan harus buka portal dulu lalu bayar parkir 5ribu, untuk keluar juga harus menunjukan karcis parkirnya lagi sebelum buka portal.",2 years
Jona Leo,5,Bagus,2 years
Mohammed Rashed,4,,2 years
Angga Grab,5,,2 years
umer,5,,2 years
Mochamad Alfaz,5,,2 years
Riski Satria,5,,2 years
Ade ariawan (Mantri),5,nyaman,2 years
Anggi Stya Kusuma,4,,2 years
Agoes Santosa,5,"- Saya check in untuk kamar Sky Single di jam 22.30, host menjelaskan dengan ramah dan lengkap saya sebagai orang yang pertama kali menginap di bobobox (cara buka pintu, tidak boleh bawa makanan, dll).
- Area lobby bersih dan terang, untuk masuk ke dalam gedung harus sedikit memutar ke pintu kompleks karena ada kali di depannya.
- Kamarnya tidak sekecil yang saya duga. Masih ada ruang untuk duduk (langit-langit tidak serendah itu). Mood lamp warnanya bisa diatur lewat aplikasi, begitu juga tingkat keterangan lampu bisa diatur. Kita bisa nyalakan juga musik sungai atau hutan untuk membantu tidur.
- Bantal dan kasur sebenernya biasa saja tapi tergolong bagus dan bersih untuk harga yang dibayar (210rb semalam). AC-nya ngga bisa diatur suhunya. Buat saya sih pas ya tapi buat orang yang rewel dengan AC mungkin akan merasa kurang.
- Area komunal (untuk makan, karena ada microwave di situ) lumayan besar, ada musholla di lantai 3. Kantin (semuanya makanan siap saji atau cemilan) ada di lantai dasar.
- Kamar mandinya komunal juga. Lebih bersih dari dugaan dan cukup nyaman mandi di situ.

P.S.: sebelumnya saya belum pernah pesan di Bobobox jadi hanya baca review di Internet saja. Sama seperti ulasan yang ada, direkomendasikan untuk install app Bobobox dulu karena dipakai untuk buka pintu dan check in.",2 years
Arleta Rachma,5,Best budget option so far,2 years
Handiyono,5,,2 years
Dimas Anugrah,5,"Enak banget tempatnya , ada parkir",2 years
Firman Rahmawan,5,,2 years
Nicander Wijaya,5,Best place for you to stay in short term! Very kind services and supported with strategic location,2 years
Evi Ana (Evy modiste),4,,2 years
Poppy Lestari,1,Mas2 ob yg kepala botak gapunya otak .. udah tau ada tamu troli pake dibanting ke pintu pod tamu.. terus kalau lagi makan dipantri pintu dibanting.. kalau bersihin kamar pintu dibanting.. udah gitu ngomongin tamu gajelas..  gua yang pesen 2 hari dari tgl 5 jun sampai 7 di hari pertamanya langsung checkout.. sumpah gua jijik banget nginep disini lagi kalau masih ada ob yang kyk gitu mending dipecat aja daripada meresahkan tamu,2 years
Raihaana Rizky,4,"Secara tempat cukup strategis, ke tengah Jakarta deket, ke Tebet yg pusat jajanan hits Jakarta juga deket.
Tapi karena lokasinya ada di ruko, jadi ada biaya parkirnya, sehari 5000, jadi aku yg nginep 3 hari 2 malam perlu bayar 15.000.

Secara layout kamarnya, aku sempet kebingungan karena ternyata musholla dan public area adanya hanya di lantai 3 aja. Mobilisasi antar lantainya sih enak karena ada liftnya. Untuk kamar sama aja setiap bobobox.

Hanya aja yang kurang di bagian kamar mandinya sih, air showernya ga jelas gitu panas dinginnya, udah arahin ke kanan masih aja air panas yang keluar, jadi bingung musti gimana. Kalo masalah aliran air yg tina tiba kenceng trus biasa aja gitu sih masih normallah ya. Dan semprotan di wc nya juga ada yang nyemprotnya kurang, ada yang agak miring airnya, dll. Servicenya sih yang aku suka banget, mas resepsionisnya ramah.

Overall semua oke, pengalamanku juga tetep asik. Dan ga kapok nginep disitu lagi. Cuman kadang keberisikan ama tetangga kamar aja karena cuma dibatasin triplek tebel.",2 years
소피아,5,,2 years
Rendy Andrea,5,,2 years
Rani Pratiwi,4,"bersih, AC dingiiin. ada quiet hours juga. toilet dan kamar mandi nya sharing but ga antri dan bersih, tidak
bau. cuma rada rempong sih tiap mau masuk lagi kudu scan barcode.. tempat makan ada di lantai dasar dan lantai 3 (untung ada lift). bluetooth ga bisa connect ke hp, ga ngerti kenapa 🤔 yah boleh lah buat stay lagi disini",2 years
Galih Prakasa Putra,5,,2 years
widayani nay,5,"My go-to capsule/pod hotel when I visit Jakarta on superrrrr packed day! The pod/bed is very cozyyyy, super simple, and yes it did its best for sleeping-only plan. The shared bathroom was quite clean. Overall good!
OH! There was Korean Resto next to Bobobox pancoran called @Woori_cafe. Definitely BEST place to eat. bring along your laptop for work from the cafe! Hahaha",2 years
Rubinah Kasan,1,,2 years
Nia Kaniawati,5,,2 years
Jonsip Sianipar,5,Ok,2 years
Maria Handoyo,1,"Sprei kotor, colokan charger hp kendor.
Begitu cek in langsung cek out.. gak kuwat🥹",2 years
faisal fabiano,5,Bersih dan Pelayanannya Oke punya,2 years
Zahratul Hayah,4,,2 years
Ichsan Ribowo,5,,2 years
Norma wati,5,,2 years
Muhamad rizki sachbillillah,5,,2 years
Gatot Putrawan,4,,2 years
Jilani Mahar,5,,2 years
Sipa Un,4,,2 years
Mirza Adilla zenia,5,,2 years
Hardi,4,"Kelebihan: Tempat yang bersih dan pelayanan yang baik. Kekurangan: keluar masuk kamar harus scan barcode, cukup repot jika nginep sendiri termasuk saat ke kamar mandi, karena berada di wilayah tni, ada pengecekan saat masuk, kalo keluar ga dicek.",2 years
Bagus Prihantiningrum,5,,2 years
Rizqi Deandra,5,,2 years
Fredo Dava,5,,2 years
Fadhllurahman Syukri,5,Recommended For Long stay At coliving,2 years
Don Omar,5,,2 years
Handika Prameswara,5,"Tempatnya strategis dekat di daerah Pancoran Jakarta Selatan, pods nya juga nyaman

Tapi sayangnya koneksi bluetooth knpa slalu gak bisa tersambung ya??",2 years
Alam Firdaus Heriza,5,Satpam kompleknya kayak nak kecil,2 years
Erick,3,,2 years
Paula,5,"Tempat penginapan yg murah yg pernah saya temui di Jakarta Selatan, dkt Pancoran",2 years
Abd Basit,5,,2 years
Christian Ari Paramadiza,5,,2 years
Zephania Maestronella Tarore,2,Toiletnya tolong dibersihkan dan diberi pewangi.,2 years
dalah channel,5,,2 years
Muhammad Iqbal Rega Ananta,5,,2 years
Kinanti Larasati,5,,2 years
Rizza Nur Arfi Saldi,5,Harga oke. Sanitasi best. Shared Kamar mandi bersih. Sayang lupa dipoto,2 years
Fadel Muhammad,5,,2 years
Sandy Lahamu,5,Worth it untuk type hotel kapsul,2 years
Afafa Daddy,3,"Penginapan konsep minimalis. Cocok untuk backpaker dan orang dengan mobilitas tinggi dengan budget terbatas di pusat kota jakarta.
Asyik dan nyaman bila sendirian. Dengan layanan dan fasilitas yang ada, sangat mencukupi kebutuhan untuk ""sekedar"" beristirahat dengan tenang.",2 years
Benyamin Ginting,5,,2 years
Jingga Mutiara Windyarahma,5,,2 years
Aziz Luthfi,5,,2 years
Ahmad Andriawan,5,,2 years
Asepsupervert,5,A nice place to have a naughty adventure.,2 years
rachman haryanto,3,"Enak, murah, petugasnya ramah,,, skrg udeh ada jual makanan dan minumannya... keren lah, memudahkan pengguna bobobox.. 👍👏",2 years
Aditya Mahfuzha,5,,2 years
Osransyah Os,5,Comfortable,2 years
ahmad aryadih,5,Ok sihh tempat nya. Recommended room santai,2 years
Lord North,4,,2 years
Achmad Fauzhi,5,Nyaman kamarnya,2 years
dhea minerva,5,,2 years
Rizqi Andika,5,Sangat pas untuk istirahat,2 years
Mohammed Elfadil,5,,2 years
Miftha Surya,5,,2 years
rusli arifin,5,"Ke 2x nya di sini..
Seru dah denger suara² aneh..
#buat yg paham adja 🤣🤣🤣 …",2 years
taryanto wijaya,4,perjalanan dengan keluarga aman,2 years
Zahid Syam,4,,2 years
Zhane Zhaners,5,,2 years
Fariz Zayn Maulana,5,,2 years
Charlie Sugiarto,5,,2 years
Agung Utomo,5,,2 years
Adi Hartono Wijaya,5,Nyaman untuk tidur yang singgah sementara dan privasi terjaga,2 years
Silfany Rahayu,5,Alternatif backpacker atau anak kampus yg mau nginep tapi murah👍 …,2 years
Winanis Fitriani,4,,2 years
Jeffry Nimrod Panangian Pasaribu,5,,2 years
Sholihat Nur fadillah,4,Bersih dan pelayanannya ramah.,2 years
Hod Susanto,4,"Room are comfortable and clean, the AC lid is loose a bit difficult to turn down. Please provide prayer mats at the prayer room. To many unofficial couples stay here.",2 years
widi hermawan,4,,2 years
Meidina Ayuningtyas Chandra,5,,2 years
Viantastic,5,"Tempatnya bersih, pelayanannya ramah, fasilitasnya lengkap, dan menerapkan protokol kesehatan",2 years
Aldy Daffa Ptra,4,,2 years
A Febrianto,5,Keren lah konsepnya bagus staffnya ramah,2 years
Ahmad Febrianto,5,Kerenlah pokoknya,2 years
Rivaldi Tegar,5,If,2 years
Bambang Pamungkas,5,,2 years
Rizki Muhammad,5,Enak tempatnya,2 years
Fais Naufal Praditya,4,"Podnya cukup luas dan nyaman. Sayang beberapa kali, stop kontak dindingnya longgar dan susah untuk dipakai",2 years
robin sitohang,3,"Pod nya nyaman
Tapi yang bikin ga nyaman itu WC cowo ya di lantai 1 yang rusak, jadi klo mau ke toilet harus ke lantai 3 jauh, toilet Pria di lt 2 jg terkunci, sehingga menyebabkan toilet lt 3 bau pesing.
Semoga ke depan ya segera di perbaiki
Thanks",2 years
Riano Haldy,4,,2 years
zulfa fauzziah,5,,2 years
agung nugroho,5,,2 years
Muh Farhan,2,"INi bisa buat yg msh pcrn ga atau belum nikah, yg tau info ya 🙏 …",2 years
Syandi Ramdhan Firdaus,5,,2 years
Munna Mulamora,2,"terakhir kesini 1 lantai bau toilet. ga nyaman bgt. toiletnya jg rusak, hrsnya seluruh lt.1 ditutup aja krn jd super ga nyaman.",2 years
Ruwanti Satriani,5,"Bersih banget room & spreinya putih. Walopun  bentuk kapsul tp gk bau apek. Roomnya terlalu dingiiiiin bgt pdhal udah ditutup saluran AC centralnya. Checkin juga cpt krn lgsg pke aplikasi. Cuma minusnya gk ada TV & Toiletnya aja bau pesing gitu krn sharing kan (agar lebih diperhatikan lg). Tp overall bagus kok klo sekedar untuk istirahat saja. Gk cocok buat yg bawa anak2 yaa krn ada jam ""hening""nya 😁😁😁",2 years
ayu marietha,5,Good experience ✨,2 years
Rifqah Athiyyah,4,Such a good and clean place. Worth it banget buat yg butuh tmpt utk istirahat murah meriah dan nyaman,2 years
Barlian Djajadikarta,2,,2 years
Rizal Maulana R,5,"tempat bersih, nyaman, pelayanan baik, ramah dan tanggap. sabun dan shampo sudah tersedia di kamar mandi (minta odol & sikat gigi di receptionist), kamar mandi luas, bersih, ada heater. recommend 👍🏻 …",2 years
vandame mudhofir saladan,4,,2 years
Ahmad Bayhaqi,5,strategis,2 years
Taufik Hidayat,2,Untuk pods si nyaman... Tapi untuk kamar mandi lantai 1 itu bau nya parah sampai tercium sampai ke pods 47 padahal posisi sudah di ujung...,2 years
Riswanda Pratama,4,,2 years
Nicholas Roni Nugroho,5,,2 years
Imaduddin,3,"Bagus & rapi sih tempatnya, kekinian bgt dan cukup untuk yg transit dalam waktu singkat.
Cuma hal yg perlu di upgrade yaitu :
1. Toilet pria bau pesing.
2. Selimut robek.
Jika hal itu bisa di improve oleh bobobox, sy yakin smakin mnjadi favorit anak² muda.",2 years
Syafiq Abdillah,5,nyaman,2 years
Arifanty Kalabat,3,"Parkiran mobil sangat terbatas. Lokasi strategis, dekat pintu tol.",2 years
Satriyo Witjaksono,4,,2 years
Zikry Ramadhan muslim,4,,2 years
riky oktora,5,,2 years
Rospita Utami,4,"Pertama kali coba bobobox yang di Pancoran biasanya yang di Kebayoran. Untuk akses ke tempatnya ngelewatin palang yg di jaga untuk parkir kalo malem, tapi kalo pagi gak ada yg jga parkir. Jadi kalo malem naek ojol turun di palang jalan kaki bentar. Akses deket jalan dan indomaret. Pas check in emang sedikit ribet karna harus photo ktp dan selfie with ktp kayak mau pinjol haha. Free air mineral by request karna udah disediain dispenser di luar pod. Free vitamin becomzet juga lumayan 1nya 3ribuan. Oiya ada mesin kopi juga tapi bayar ya. Sama ada makanan siap saji, pop mie, cemilan dll Seperti bobobox ditempat lain. Kamar bersih, udah ada 2 handuk dan di kamar mandi ada sabun&shampoo. Cuma gak ada sikat gigi. Kamar mandi juga bau banget, kurang bersih juga. Tempat sholat sama ruang makan di lntai 3 horor soalnya jendela gak ada tirainya dan atapnya bolong. Mohon diperbaiki lagi ya",2 years
Ghozi Fidaul,5,,2 years
Jejak Dolan,5,"proses cek in cepat, resepsionisnya sangat membantu

sepatu disimpan di loker terkunci, masuk ke area pods mengenakan sandal yang disediakan

single pod nyaman meski suara dari luar masih terdengar.

kamar mandi dipisah untuk laki-laki dan perempuan. tersedia sampo dan sabun, dan bersih",2 years
Firdhan Mezzalundi,3,"Untuk kenyamanan untuk istirahat cukup baik, namun untuk toiletnya kurang bersih dan fasilitas musholanya kurang rapi",2 years
Dicky Febrian,5,,2 years
Adam Putra,5,"Pengalaman pertama saya checkin di bobobox begitu nyaman,pelayanan good service harga terjangkau dikalangan anak muda yang ingin refreshing ke bobobox,untuk fasilitas:bersih,nyaman,aman dan untuk parkiran sedikit membingung kan karena deket ruko2 sebelah nya,semoga ramai terus bobobox👍👍👍👍👍",2 years
muhamad aldi,1,"Tolong dong nih 8 des 2021, 10.00 wib.. pods nomor 18 sangat mengganggu.. norak bgt, kampungan  tolong ditegur dong!!!",2 years
periyanti manindjo,5,,2 years
Gindha S,2,"pinggiran sela sela kasur kotor, ga dibersihin,bantal melempem melebihi bantal anak kos, susah banget hubungi resepsionisnya bro, dari fitur chat diaplikasi gabisa. nyari no telf bobobox pncoran di google di telf juga gabisa, masa harus turun naik untuk hal hal gitu aja, nguras tenaga sih,

abangnya sih oke oke aja, tapi emang kalo di bobobox tuh gak pakai seragam ya?atau gimana kok kayak pake baju tidur gitu pakai training dan kaos, apa seragamnya juga seragam tidur??

vertifikasi ribet pakai foto ktp dengan muka, untuk sekelas hotel seharusnya ga perlu seribet ini sih karna cukup ngasih ktp aja, kalo vertifikasi foto ktp dengan muka udah kayak lagi mau pinjol, takut data bocor dan disalahgunakan aja sih",2 years
Hadi Atmojo,5,,2 years
Rezky S,3,,2 years
Ali Makmun,5,,2 years
hilman taufik,5,,2 years
Akmal Diaulhaq,5,,2 years
Mutiara Syifa,5,,2 years
Edi Supriadi,4,,2 years
arifnurbdynto _,4,,2 years
Hadyan Luthfi,5,,2 years
Nengah Darmawan,5,Parkir sempit. Ruang makan/communal terbatas.,2 years
olla ramadhani,5,,2 years
Lusiantari Ramadhania,5,,2 years
ANGGA,5,,2 years
Muhammad Fikri,5,Ok,2 years
hiko _shin,5,,2 years
andri sulisno,5,,2 years
andira arvin,5,,2 years
fahmi badar,5,"mantaf, tapi siapin uang parkir 5000/hari untuk motor",2 years
Rizki Satriowicak,5,,2 years
syawalludin doddy,5,,2 years
Shofy Khoirunisa,4,,2 years
Sigit Jn,5,,2 years
imam turmuzi,5,Bagus,2 years
khoerul ridho,5,Nice,2 years
aya bulqini,1,,2 years
Michael Sean,5,,2 years
Triyanta Triyanta,5,Bersih. Rapi. Strategis dan parkir luas,2 years
Rio Ramdhani,5,,2 years
Aziz Wimawan Kuswanputra,5,Awesome,2 years
Wahyu Joko Purwanto,5,Sepi,2 years
karin gege,2,gak nyaman bngt,2 years
Irfan Muhammad,5,Very nice,2 years
Tn Juvandi,2,Berada dalam kawasan Komplek dengan biaya parkir fantastis...(eh lebih tepatnya pungli),2 years
Farhan Ghifari M,5,,2 years
PRINCESS FENTY,5,Terbaik buat hidden place,2 years
Christoper Tambanua,5,"Classy style for backpacker. To access the room you need to download bobobox app first and there will be barcode to open the room. In the app, you even may set the colour of the lamp according to your mood, to lock the door and many more. In the room also there is like natural audio for meditating as a preparation for sleep. Interesting concept. The shared bathroom is clean enough. All rooms are non-smoking room. You can't eat in the pod.",2 years
Surya Bakti,4,,2 years
Billy Sofjann,5,,2 years
PRINCESS FENTY,5,Suka banget. Nyaman pods nya,2 years
Sultan Gofur.A,4,Mantap,2 years
Muhammad Rizqi,5,,2 years
ananda octavia,5,"Tempatnya sangat bersih, nyaman, tapi untuk yg tidak suka keberisikan dengan penghuni bagian atas sepertinya tidak cocok. Karna pods ketika penghuni pods atas bergerak diatas bed, akan terdengar bagi pods bawah. Harga juga sangat terjangkau buat yg traveling keliling jakarta...",2 years
Mas Win,5,,2 years
Muhamad Wahyu Pamuji,5,Enak simple dan nyaman buat solo travelers,2 years
Fatwa “Awwan” SN,5,,2 years
Husnul Fadhillah,5,,2 years
Rahmat “Kubil 747” Kubil,5,Rapi. Bersih.. Cepat,2 years
Moch Hilmi,5,,2 years
Doa Robby Liaputra,5,,2 years
Rizki Faza,5,,2 years
Agus Sutisna,5,,2 years
Muhammad Ridhuan,5,"Pintu masuknya di samping, dan parkirnya juga aman.. utk kamar lumayan lah utk hrga sgtu, buat yg komplain ""ac nya terlalu dingin"" bisa di adjust kok, tinggal puter aja ventilasi AC nya kan dsitu ada tandanya puter ke kiri buat nutup, ke kanan buat buka. Tepat diatas pintu, musholla dan dapur/tmpat makan ada di lantai 3 tmpatnya bersih bgt",2 years
fachri artadi,5,,2 years
Vira Anesya,4,,2 years
Destian Oktavia,4,,2 years
Adam Muhammad,5,,2 years
Maria Ulfani,5,,2 years
Galih Sugiarto,5,"Tempat nya oke. Deket juga kalau dari Tebet, Kuningan atau Gatsu. Fasilitas lengkap. Cocok buat orang yg butuh tempat untuk tidur ""doang"".",2 years
ahmad zulfikar,5,,2 years
Giovanni Gunawan Panga,5,"Murah, nyaman, kamarnya sejuk, pelayanannya baik.",2 years
Vega Herviananda,5,"sangat rekomen buat tempat menginap darurat, yg butuh tempat untuk sekedar tidur dengan kualitas, kebersihan dan pelayanan yang terjamin plus kekinian..",2 years
Dimas Prayoga,1,kotor,2 years
Ismi Putri,5,So far is good! Hanya saja ada beberapa tamu yang sangat berisik.,2 years
ezwin putra,1,"Pelayanan buruk, uang tidak bisa kembali padahal belom jadi cek in gara2 surat vaksin, pas mau masuk juga suruh foto ktp semuka2 nya, receptionist nya gabisa melayani dengan baik, jelek banget pokoknya pelayanannya, receptionist malah ngegas, sumpah kesel, tolong di pecat,",2 years
bisma mita,5,,2 years
Galih Satria,5,"Jalan masuknya sedikit ngebingungin sih, lewat depan komplek yang ada disampingnya. Walau begitu, it was great experience to stay here! Dulu gasuka capsule hotel tp gara2 bobobox jadi suka banget!",2 years
Muhammad Hamzah,5,"Sebagai hotel kapsul, fasilitas yang diberikan sangat mumpuni mulai dari wifi, perlengkapan mandi berupa handuk, sikat gigi, odol, sabun dan sampo hingga kenyamanan dan kebersihan area kamar.
Selain kamar, terdapat ruang publik yakni area makan, musholla serta kamar mandi yang selalu dalam kondisi bersih dan layak untuk digunakan.",2 years
Dudi Suryana,1,"Chek in ditolak, uang tdk dikembalikan, krn tdk bawa kartu vaksin,......",2 years
Eka Naroma Andari Putri,5,,2 years
Riaraditia Parmalo,5,,2 years
sutarto sigit,5,,2 years
Iep Gokil,5,,2 years
Mika S. Rahwono,5,,2 years
Shelly Armeta Purnomo Putri,5,,2 years
Wahyu Joko,5,Ppkm nya bikin sepi.,2 years
Pucheu DAIM,4,,2 years
Arman Synz,4,Nyaman -,2 years
Adriana Sharadhea Ningtyas PH,5,"Pengalaman terbaik saat menginap di Hotel Capsul, pods terbaik dari hotel sejenisnya. Pelayanan ramah dan informatif, kebersihan pods, kamar mandi umum, mushola, lift, ruang makan cukup baik.

Tersedia pods single dan double, eart dan sky dengan dilengkapi fitur smart checkin.

Di dalam pods tersedia wifi, handuk, mineral water, ac dan bluetooth speaker dan automatic lamp yang bisa dikoneksikan dengan handphone sehingga tidak perlu merasa kesepian yang single traveler. You just can adjust your lamp color based on your mood.

Terdapat fasilitas bersama seperti wastafel, microwave, water heater selain itu dilengkapi juga dengan loker dan vending machine di lobby utama.

Bagi yang ingin sewa bulanan (kost) tersedia Boboliving dengan beragam fasilitas.",2 years
Husni Syahlani22,3,Lumayan,2 years
Yudy Astanto Ardi,5,Tempat yg sangat nyaman dengan fasilitas yang lengkap dan harga yang sesuai. Recommended buat yang mau sekedar beristirahat.,2 years
Stephen Jedidiah,5,"Sama seperti bobobox pada umumnya... Nyaman, fasilitas oke... Mgkn perlu maintenance aja dijaga... Toilet supaya lebih harum lagi...",2 years
Wirando Pratama,5,,2 years
Tri Ardiyanto,4,,2 years
Ilham Ridodin,5,,2 years
Setyo Handoyo,5,Hotel ramah nyaman aman tentram dan di kantong nyaman,2 years
Ariston Daniel N,5,"Cocok bagpacker, cari lebih nyaman saran ke Reddoorz cukup murah dimana aja pakai kode promo: ROOMPROMO 👍 …",2 years
Adrian Sadewa,5,Recommended,2 years
Arini Raka Siwi,5,,2 years
Waldemar Prima Alexandro,5,,2 years
Calon Kaya,5,Yuhu,2 years
Ridho Aulia Akbar,5,hahahaha,3 years
Nabila Ramadhani,5,,3 years
Ian Kiswanto,5,,3 years
Irfan Maulana Rato Putra,5,,3 years
romy saputra,5,Nyaman 👍 …,3 years
Jamal L Akbar,4,,3 years
Ram Lih,4,,3 years
Ade Irfan Abdurahman,5,"Cukup nyaman jika hanya untuk tidur,

mungkin ruang publiknya saja yg perlu d perbanyak.",3 years
Novita I,3,Not bad,3 years
A Zaki,5,,3 years
Mudmainnah Zein Soheh,5,,3 years
Hery Nurandy,5,Ok,3 years
imam ibronk perdana,5,,3 years
aries akik,5,,3 years
Aprilia Salsabila,5,"Very nice place, clean,comfortable and very affordable",3 years
Adie Bonchi,5,,3 years
Apriliaa S,5,,3 years
Guntur Samudra,5,Enak si bersih,3 years
Donna S. A.,4,"A great place to stay. Had a mini market nearby, their communal space had a microwave and water heater. make sure that you already have Bobobox apps installed before check in. Sufficient parking area, clean pods, easy check in & check out. They use share bathrooms on each floor. Good experience so far. Keep improving Bobobox, thanks for the experiences.",3 years
Saiful Kiba,5,Dapat diskon jadi ke sini lumayan kan ahahhah,3 years
Fendy Sirimangalo,5,Lokasinya strategis dan nyaman.,3 years
Idang Isdianto,5,,3 years
Janatarum Sri Handono,5,"My first time to sleep in a pod. Impress me, I booked for the double bed, it's comfy, and pretty much just a place to sleep which is sufficient for some people. They only provide bed and a small table, the bathroom is communal and clean enough but can be a lot cleaner. The pod it self is clean,neat, and well air conditioned. We must leave our shoes in the locker by the receptionist, and we use sandals to our pod. We are not allowed to eat or smoke in the pod. Great experience!",3 years
beriZky artDian#27,5,muantapz,3 years
Andrey Lesmana,4,"Nice place to have a quick rest or just staycation.  The only downside is the parking itself, the parking fee for motorcycle is Rp. 5.000,00 (in Jakarta, it's usually Rp. 2.000,00) and it wasn't even really a ticket. It's just a paper with parking ticket printed on top of it, the parking fee is scribbled and rewritten as Rp. 5.000,00. The funny thing is, in the so called ""ticket"", it is written that ""Any loss or damage on our vehicle is not their (re : parking management) fault, and we are fully responsible for our loss"".

TL:DR
Nice place, bad parking system.",3 years
Tino Sutedjo,4,No plate and kitchen set in the common room/kitchen,3 years
Rindu Fajar K,5,,3 years
Jaber,5,"Sangat bagus,  moderen dan tingkat keamanan nya bagus",3 years
Wangestu Indruyuli,5,,3 years
Moch Rizqi,5,,3 years
steven a.,4,"Murah meriah lokasinya di pusat kota, cocok buat buged  treveler kaya saya..",3 years
Aep Saepul,5,,3 years
Novilia Indriani,5,,3 years
Astin Ryoko,3,Nice budget hotel,3 years
Ryan Sasmita,5,Puas..,3 years
Syifa Adillah Gani,5,,3 years
Erza Diandra Maulana,5,"1 bulan transit disini sebagai penghuni boboliving. Keren dan mantap. Staff ramah dan membantu.
Kurangnya disini hanya tidak ada laundry yang dekat, akan sangat mantap kalau bbbx menyediakan jasa laundry untuk penghuni yang stay dalam jangka waktu lama.",3 years
Rizki Apriyandi,5,,3 years
Muhammad Arman Maulana,4,Kamar mandinya agak pesing,3 years
Dinar Maharani,4,"Enak bgt buat istirahat sebentar sembari WFH karena bosan di rumah. Kasur nyaman, pods nya canggih tp kadang rada berisik kedengeran pods sebelah. Cocok buat alternatif WFH selain di coffeeshop.",3 years
BANG JO PROJECT TV,5,,3 years
Akmal Fahrurozi27,5,,3 years
Reva ardhita,5,hotel capsul yang cozy keren banget,3 years
