nama,bintang,komentar,Waktu
ari matea,5,"Kamar bersih, kamar mandi bersih,  pelayanan ramah, jika bingung di map,  nama lainnya adalah hotel Nyland",4 years
Raphael Samtani,4,"Not so good experience, but very affordable price. Need to improve the cleanliness and utility function.",4 years
스테파니,5,"The location is very strategic and the place is JUST. ENOUGH. to make you feel better!!  The Bobobox area itself doesnt have that much of facilities because it is merged with Nyland Hotel but that's exactly why this place is very hermit-friendly because it is small and that makes everyone staying here very considerate.

Very calming and the place's deco is very cool, too. The communal space and the kitchen is merged  with the hotel (but that doesnt make it any less great!) and that makes the experience here is different and somehow refreshing. Very worth it!",4 years
Muhamadnur Awaludin,3,,4 years
Muhamad Risky Ceaser,5,,4 years
Reviewia ID,5,,4 years
Silvia Noviani,5,,4 years
Dian Sutjahjono,5,"Hotel kapsul yang menyatu dengan hotel Nayla. Tarifnya cukup terjangkau. Bentuknya unik dan suasana didalam kamar sangat nyaman. Warna lampu penerangan bisa diubah-ubah dengan banyak pilihan warna. Karena hotel kapsul maka kamar mandinya diluar kamar dipakai bersama dengan kapsul lain. Perlengkapan toiletries lengkap ada handuk, pasta gigi, sikat gigi dan sandal khusus untuk dalam area hotel kapsul. Bahkan sabun mandi cair dan shampoo tersedia juga didalam kamar mandi.",4 years
Mitha Napasha,5,,4 years
Mety Mutiara Sari Putri,5,,4 years
Faizdal Fawwaz,4,Nyaman dan murah,4 years
Harris,5,,4 years
Hudson,5,"Enak, minimalis. Cocok buat yang pengen langsung tidur aja.",4 years
Zoë,5,"Fun pod hotel, nice, hot showers with good water pressure. Would totally stay here again!",4 years
Sonny Harsono,4,,4 years
Dika Muhamad,5,,4 years
Izam Setiawan,5,"First time nyobain hotel kapsul, bobobox pods cipaganti terletak di hotel nyland cipaganti lokasi strategis dan dekat dengan pusat kota, sempat ada kendala di pemesanan namun pihak bobobox membantu dengan baik, kamar dan ruangan bersih, petugas ramah dan kafenya lumayan cozy buat santai bareng teman/keluarga atau mengerjakan tugas",4 years
Tin a,5,"Reccomended hotel kapsul di bandung, tempatnya bersih dan canggih. Letaknya gabung dengan nyland hotel dan dekat dengan cihampelas walk.",4 years
Icha Maricha,4,Friendly staff.. Ada kafe super yummy disitu.  Barengan sama hotel nyland.  Bersih. Modern. Lebih sepi dibamding cabang lainmjadi nyaman ke. Bath room tidak ramai.  Podsnya. Luas.  Ada meja kerja dan buat taro tas. Sendal untuk didalam area pods lebih nyaman drpd di. Dago yg pake sendal. Jepit.,4 years
fajar wilson,5,Nyaman dan privasi banget,4 years
Putra Biliton,4,"Tempatnya bersih, resepsionis ramah, kamarnya lucu mungil, kamar mandi dan toilet bersih, air panas jalan sayang kurang besar tekanan airnya",4 years
Azmi Aulia,4,"Pengalaman pertama menginap di Bobobox Pods. Unit ini berlokasi di dalam Hotel Nyland di Jalan Cipaganti. Jadi di dalam hotelnya, tepatnya di bagian belakang, ada area khusus yg dijadikan pod oleh Bobobox. Melihat dari jumlah loker sepatu, jumlah pod yang ada di lokasi ini hanya 18 pod.

Tidak bisa komentar banyak karena hanya numpang tidur disini. Ambil sky pod, ternyata tinggi dan lumayan bikin ngos2an juga naik-turun tempat tidurnya. 😲",4 years
dimas aditya Nugroho,5,"Keren sih dengan konsep yang masih baru di indonesia
Tempatnya bersih baik itu di pod, selasar, toilet semuanya bersih
Dalam pod udah tersedia semua yang dibutuhkan untuk tidur, kasur yang cukup nyaman, lampu yang bisa disesuaikan dengan mood, ac yang nyaman daaaan semua bisa dikendalikan dalam 1 aplikasi
Lucu juga semua yang menginap masuk dalam 1 group chat di aplikasinya
Ga perlu kuatir keamanan karena tiap pod dan pintu masuk dilengkapi scan barcode
Makan dan sholat atau sekedar nongkrong bisa di lantai bawah sekaligus sosialisasi dengan penghuni lain
Ga perlu risih buat ke toilet karena dipisah antara laki dan perempuan, salah satu keunikan lagi kemana mana mesti bawa gadget termasuk ke toilet, karena scan barcode cuma ada di gadget kita
Ga perlu galau juga kalo ga ada tv, soalnya udah dilengkapi wifi yang cukup kencang",4 years
Monica Winona,5,,4 years
anggara kenji,4,,4 years
indra adriana,5,,4 years
mochamad reza maulana,5,,4 years
Budi Lesmana sangari,5,,4 years
Ega Yama,3,Harga nya murah dan agak beda sama yang lain. Toiletnya kadang agak bau. Showernya gak sempurna. Tapi overall bagus,4 years
alukhuwah _tdee,5,Menyenangkan.... Nyaman buat istirahat... Wifii kenceng,4 years
Uci Alrasyid,4,"Pods ada di dalem Hotel Nyland, mungkin kalau yg di Paskal atau Dago lebih seru karna gedung sendiri. Selain itu oke sih..",4 years
Aulia Rachman,5,,4 years
Rani W,4,,4 years
Nadya Paramitha,4,,4 years
BangChan and Jackson Should Date Jeungyeon,5,"The place was nice and cozy.
Room was quite small but has everything you need.
Bathroom was great. They provide soap and shampoo.
Receptionist is very helpful and friendly.

Recommended 👍",4 years
Muhammad Rizki Suparman,5,"Tempat nya enak, nyaman,  bersih + pegawai nya ramah""",4 years
Guntur Chandra Triananda,5,,4 years
Johannes The Traveller,5,Bersih dan murah meriah,4 years
Kurniawan Adi Widodo,5,"Pengalaman pertama nginep di hotel dengan konsep capsule. Hotelnya jadi satu sama Nyland Hotel jadi kalo dari jalanan kurang begitu terlihat plangnya si Bob.

Overall lumayan lah untuk buat tempat istirahat atau sekedar transit, karena kalo sudah masuk quiet hour, dari jam 21.00 - 07.00, gak boleh berisik, soalnya pod nya gak kedap suara, jd kalo berisik pasti ganggu tetangga. Kalo masih mau ngobrol ngobrol bisa di ruang tengah.

Makan dan minum juga dilarang di dalam pod agar kebersihan pod selalu terjaga. Kalo mw makan atau minum bisa di ruang tengah, ada meja kursi. Sepatu/sandal juga harus diganti dengan sandal hotel kalo mw masuk kawasan pod, yang tersedia di loker masing2 pod.

Yg unik itu kunci pod/kamarnya. Konsep kekinian jadi pake QR code. QR codenya buat masuk pintu utama sama buat masuk pod masing2, jadi udah pasti aman guys.
Paling yg rada repot itu, kemana mana otomatis harus bawa gadget/smartphone, karna QR nya ada di aplikasi Boboboxnya.
Ada sih yg inisiatif screenshoot QRnya, trus di print. Ya kali mesti nyari fotokopian dulu huhuhu~

Fyi, buat yg single dan double pod adanya disini, yg di paskal kalo diliat cuma double aja kyaknya. Gak tau kalo yg di Dago.",4 years
Nadiyah Fithriyana,5,,4 years
Nuwi Gudau,5,"Lucuuu n bersih kamarnya....  Atau kapsulnya? 😬.  Gak seperti hotel kapsul lain yg cuma pakai gorden buat tutupnya,  disini pakai pintu dengan qr code untuk membukanya,  jadi bisa simpan barang dengan aman dan leluasa di kamar.
Kamar mandi diluar juga bersih,  dan ada hair dryer nyaa... Penting itu!!! 😂 …",4 years
Surya Adil Wijaya,4,Baguss TOP banget... bersih dan koridor dalam nya dingin banget... kedap suara di dalam kamar... ranjangnya besar bisa tidur bertiga haha.. canggih buka kamar dan pods pakai HP... keren dehh... takut kamar mandi ngga cukup yah kalau pagi2 😅😅 cobainn dehh... murahhh lagi haha👍😁 …,4 years
Evert Politton,4,"""4 Stars for Cabin-Category!""
Very clean, quite + very friendly & helping staffs.
Would be ⭐⭐⭐⭐⭐ if there's breakfast like it's competitor offers..",4 years
laurencia silvia,4,"Konsepnya lucu kamar bersih, nynyak banget, petugasnya juga helpfull, sempet si malem2 drama ac gak dingin tapi petugasnya siap benerin",4 years
Lusi Ladz,4,Nyaman dan murah.. not bad lahh 😊 …,4 years
Ilham Maulana_Pendidikan,5,,4 years
Carsum Carsum,5,,5 years
Rama Satriawan,5,Great place to stay in bandung,5 years
haris wahyudi,4,Bluetooth speakernya suka error,5 years
prathamesh karambli,3,Capsule room,5 years
Esti Susanti,5,"Kamar berbentuk kapsul. Area kapsul, dalam kapsul, area toilet & kamar mandi bersih sekali. Untuk masuk ke area kapsul harus scan QR, untuk masuk kapsul juga scan. Diberikan loker untuk simpan sepatu n sandal kita, berganti dengan sandal dari bobobox sebelum masuk ke area kapsul. Ada waktu tenang antara pk 21.00 sampai pk 07.00. ada panel di dalam kapsul untuk atur warna lampu dan tingkat kecerahan lampu, dinginnya AC juga dapat kita atur. Canggih, bersih, nyaman deh",5 years
Ario Trihatmojo,4,,5 years
rick ber,4,,5 years
Achmad Rivai,5,,5 years
Team Santuy Kavitas Tangsel,3,,5 years
rizky rahma,5,,5 years
Kemalpunya,5,Kerennnnn euy,5 years
gie bunker,5,Enak untuk istirahat sepi,5 years
Levi Jeremy,5,"Tempat menginap yang murah, stylish, unik, berteknologi tinggi dan sangat bersih ! Sangat recommended",5 years
