nama,bintang,komentar,Waktu
Fahmi Prayoga,5,Tempat penginapan yang mengusung konsep berbeda dengan yang lain. Nyaman utk ukuran double bed karena bisa agak luas. Sementara utk ukuran single menurut saya agak terlalu kecil. Utamanya bagi pembawa barang yang cukup banyak. Suasana tidur dalam 'box' memang berbeda. Nyaman. Ada berbagai macam suasana ambience light yang dapat disesuaikan dgn selera. Backsound air ataupun burung juga dapat disertakan dalam box. Sangat strategis letaknya karena benar2 di tengah2 dari kota lama semarang yg menjadi salah satu area wisata di semarang. Pelayanan bagus. Alas kaki aman karena ada box penyimpanan yg akan ditukar dgn alas kaki khusus di dalam area bobobox. Kamar mandi dan wc tidak cukup banyak memang. Tp jika di momen yg tidak crowded seperti long weekend juga tidak terlalu masalah dgn hal ini. Atau bisa diakali dgn mandi diawal waktu dan sejenisnya. Mantab abis...,11 months
Ai Zulfa Madania,5,,11 months
Trip.com Member,4,Good place,11 months
Sahabat Semesta,5,,11 months
Yoca Pratama,5,"The best hotel capsule in Indonesia. Setiap kamar sudah berupa smart room dimana kalian bisa kontrol apa saja, seperti lampu, buka pintu, hingga setel musik lewat bluetooth. Kamar sangat bersih, servicenya sangat baik, lokasi sangat bagus.",a year
Vania Florentina,5,,a year
Khaizuran Safaraz,5,,a year
indrawati ofc,5,"Tempat bersih, nyaman, minimalis cocok buat yg backpackeran.",a year
Yosua Sudarto,5,,a year
Muhammad Hanif,5,,a year
Syarief RH,5,,a year
Agustinus Pujomartono,5,"Kamar bersih, pelayanan & harga oke. Harus install aplikasi Bobobox dulu sebagai pengganti cek in, akses kamar, kontrol lampu kamar, dll.",a year
milenia pasca d,5,,a year
Raufan Purdini Harahap,5,"The location of this hotel was really close to Stasiun Semarang Tawang Bank Jateng.

The ambience and the atmosphere was really great.

The price itself was reachable, not really expensive for a hotel like this.

Very recommended 👍👍",a year
Kristianto Pradipta,5,,a year
Susanto Budi Yudho Pamungkas,5,,a year
Steven S,5,,a year
Mamank Skg,5,,a year
firman yudanto,5,,a year
Dody Satrianto,5,,a year
Du Vocal,1,"Resepsionisnya jutek, keliatan kerjanya malas2an.",a year
Sulistyan Refino,5,Terbaiklah...,a year
Reahan Ramadhan,5,"Salah satu hotel low bugdet yg worth it banget, lokasi nya strategis di pusat kota lama semarang, dekat dengan minimarket, resto, dan kafe, pelayanan nya ramah, kasur bantal guling bersih tidak berbau, kamar mandi nya sharing tapi tetep bersih dan dapat handuk, sabun, dan sikat gigi.

Sangat recomended untuk traveler yg mau menginap disini",a year
Shaleha Rizky Utami,5,"for the first time nyobain capsule hotel daannnn bobobox pilihan tepat. capsule dan toilet bersih sekalii, oiyaa tp ac-nya dingin pol huhuhu tapi gapapa soalnya lokasi bobobox yg ada di kota lama tuh asgfjsgfshf. POKOKNYA KLO MAU WISATA KE SEMARANG BISA NGINEP DI SINIIII",a year
Rinaldi Suhardiono,5,"Bersih, namun bisa ditingkatkan lagi (terutama kualitas tempat tidur dan kamar mandinya), Relatif lebih murah drpd hotel biasa/hotel capsule lainnya karena ada fitur ambience. Semoga terus ditingkatkan lagi pelayanannya 👍🏻",a year
Nor Berta Minggo Maharani,5,Tempat nya nyaman,a year
Nurina SM,5,Best experience nginep disini. Sangat cocok dan ramah untuk solo traveler hehe,a year
dinitya laksitha putri,5,"Resepsionis 24 jam, shower dilengkapi dengan air panas, bersih, dan tersedia mushola dengan alat sholat yang bersih.",a year
Luthfia R. Syafiqa,5,"It's really nice place to stay. Kamarnya gak pengap, cuman kalau merasa ribet naik naik lebih baik pilih kamar yg earth:), bcs its really exhausted to go up dan turunnya jg mayan ribet, kamar mandi juga bersih, wangi, dan nyaman.
Pelayanannya pun oke banget, tengah malem gagang pintu dalem tbtb lepas langsung diperbaiki saat itu jg. Staffnya ramah-ramah semua♡ and i don't have regret for choosing bobobox.",a year
Hendy Kristian,5,"Pelayanan baik, terutama saat masuk hotel semua orang diharuskan ganti sandal. Untuk bednya terlalu tinggi tempatnya...jadi susah untuk naik kebednya..untuk dinding tidak kedap suara jadi bisa dengar suara sebelahnya..",a year
NagaMas IndoRental,5,Keren,a year
Trip.com Member,5,"recently stayed at the hotel and had a wonderful experience. The hotel is located in a great area, just a short walk from some of the city's top attractions. The room itself was clean, and comfortable. The hotel staff was friendly and …",a year
Soedarsono Liem,5,,a year
Yudi Djayadiningrat,5,,a year
By Chya,2,"Tempat parkir sempitt apalagi yg bawa mobil , ribet , karena keluar masuk mobil satu2 jadi harus nitip kunci ke receptionist, pesan lewat agoda di info 2 dewasa 1 anak , ternyata sampai sana harus pesan 1 kamar lagi karena anak di hitung sendiri , di komplain bilang ini sudah aturan, harusnya pihak agoda dan bobobox koordinasi mengenai hal ini jik memang peraturan dari bobobox seperti itu note lah sama pihak agoda, ini bukan masalah kita pesan 1 pods lagi tapi jika tau sedari awal seperti ini mending cari tempat yang lain, next perbaiki pelayanan anda , cuma menang tempat dekat dengan kota lama aja selain itu standart semua",a year
J Bz,5,"Centralise, 5 min walking distance to train station. Easy to get e-hailing bikes.
Plenty of street food and restaurants in vicinity.
Friendly staff and clean place.
Shoes lockers provided.
Hi-tech and smart phone reliant. (no smartphone, can't stay here).

Capsule style room, best check website for better visual. Not suitable if one is claustrophobia.
Good ventilation and clean bathrooms.

Water station and pantry area provided.
Good security with qr code key and CCTVs.",a year
Maya Mandrinia Putri,5,,a year
cintiadi dewi cahyaningtyas,5,"Sangat rekomendasi sebagai transit perjalanan singkat kami ❤️
Pelayanan bagus, tempat strategis, dan area yg bersih dan nyaman 🤩",a year
Annisa Mahdi Tiara,5,,a year
Zikri Amrillah,4,,a year
Mister Purple,4,Gak terlalu suka konsepnya. Mending penginapan biasa saja menurut saya. Cukup sekali sebagai pengalaman.,a year
Su Trisno,4,,a year
Roy Anthony,4,,a year
Sarah Diana,5,,a year
Nurul Qomariyah (Sh4NUM),5,,a year
shinta cerelac,5,"menginap disini sangat nyaman terutama jika booked di hari jumat - minggu, karena jalanan kota lama akan ditutup untuk tourist sehingga tourist bisa untuk mengelilingi kota lama dengan berjalan kaki tanpa was was kendaraan - untuk menginap proses check in mudah, tidur nyaman sekali untuk di tengah kota harga termaksud affordable untuk 2 orang",a year
Dwi Fortunan Tomo Popeye's,5,Tempatnya unik dan praktis dan modern. Lokasi strategis banget di tengah kota tua.. Dekat tempat makanan.,a year
ic amelia,5,,a year
annand maulana,5,"Bersih, nyaman.
Cuman AC nya tidak bisa diatur.",a year
Neva Rebecca,5,"lumayan dapet diskon di app, bersih juga.",a year
Donald Engelbert Kawilohy,5,Kerenn,a year
Santi Nuryani,4,"Lokasi yg sangat strategis, selain dekat dengan stasiun Tawang, kalau mau wisata di kota lama lihat gedung2 lama pas banget disini. Tempat kamar tidur bersih, AC dingin.",a year
febi faradilla sari,4,,a year
Anisa Kuswandari Desse,5,"Tempat menginap yg sangat strategis di daerah kota lama Semarang. Pelayanannya sangat baik sekali, mulai dari proses check in hingga check out kita dilayani dengan baik oleh resepsionisnya.. Kebetulan pas menginap di sana lagi hujan deras, resepsionis menawarkan payung yg bisa dipinjam untuk kita keluar. Ohiyaaa setelah check ini kita juga dikasi kue kotakan gitu yg lumayan untuk mengganjal perut yg sedang keroncongan hehe.. Secara tempat, meskipun kamarnya kecil dgn model kapsul, tetapi sangat bersih,rapi dan wangi sekali, begitupun dengan kamar mandinya, meskipun sharing tapi sangat bersih. Tersedia hairdryer, alat gosok gigi dan handuk untuk keperluan mandi kita. Selain itu, ada pantry yg cocok buat kita untuk sekadar membuat kopi atau memanaskan makanan. Tersedia juga banyak kursi yg bisa digunakan untuk tempat nongkrong, merokok atau makan minum.. Ohiyaaa penginapan ini sangat hi-tech sekali, keren pokoknya bessttttt❤️",a year
sunoto sundaru,5,,a year
adi peea,5,,a year
Kurniawan Enggar,5,,a year
Nazwa Nabil Channel,5,,a year
Rendy F Jumegi,5,"Tempat Nyaman, Bersih, Strategis dikota semarang..",a year
Teresia PS,5,,a year
Atta Verin,5,This is the 1st bobobox that makes me feeling like a VIP 💜,a year
kakzin channel,5,"Nyaman tempatnya, bersih, harga masuk",a year
Affan Habib,5,,a year
Qonita Usthufia,5,"Bobobox terstrategis deket stasiun tawang. Keluar udah kotalama banyak makanan, sebrang ada Starbucks, otten, ada sate dan gulai enak juga. Pokoknya gak nyesel, late check in, tetep ramai. Walaupun agak merinding2 dikit karena bangunan tua. Tapi overall okeee",a year
D' TWA,4,"Ulasan 3 maret 2023 :
Bobobox Keren! Cocok untuk stay lama karena kasurnya enak, ruangannya nyaman, kamar mandi bersih.

Dikamar ada fitur lampu gonta ganti, ada fitur suara alam untuk menemani tidur.

Fitur masuk kamar dan tempat ke bobobox keren teknologi masa kini 🔥",a year
rizka febri suryani,4,"Tempatnya nyaman dan aksesnya dekat dari stasiun.
Tapi, untuk listrik di dalam pods sangat terbatas karena tidak bisa dipakai laptop.",a year
Chatrine F,5,Pods was good. Toilet sharing wad also clean. Near museum. Highly recommend for backpacker. You should try to stay on this bobobox. Staff was friendly and helpful too. For spend time a alone its also worth it,a year
Chatrine A,5,Already come to stay for 2 times in same pods 11. Really enjoyed and i can relax my time during my stay. Location was strategic and really close with the museum. A nice hotel with a good service. Will come again to stay since the toilet was clean too,a year
Ahmada Yusril,5,,a year
Brahma A,5,"Konsep hotel yg unik dan modern, semua serba digital dan instagramable, jauh beda dengan hotel2 kapsul yg lainnya, dekat dengan pusat kota apalagi dengan stasiun tawang (cocok sekali untuk yg sekedar transit) dan berwisata di kota lama.",a year
Yadii Sugandi,5,Mantul 👍🏻 …,a year
Vicky A,5,Hotel yang unik dan dekat dengan wisata kota lama...rombongan keluarga sangat senang diajak menginap di Bobobox...jika ada kesempatan pasti akan ke bobobox lagi...semoga bobobox terus berinovasi agar lebih keren,a year
Juli Julian,3,buat yang gaptek kayanya bisa bikin dibuat repot dah ..,a year
Mbah Gambreng,4,,a year
Yulia Astuti,5,Tempat nya bersih dan nyaman,a year
jonet p,5,"Tempat yang nyaman dan tenang,lokasi strategis dekat dengan stasiun tawang, proses chekin yang simple dan mudah, yang bikin keren tuh Bisa mengganti lampu di kamar 😍😍. Keren banget dan pengalaman baru nginep di hotel kapsul. bobobox kereeeen 😘😘 …",a year
Junaesih Aeni,5,,a year
Yusril Falah,5,,a year
Haidy Fathan,5,,a year
Kunto Susilo,5,"Great place, great location, I'll return if I have a chance ...",a year
Yn Aulia,5,Lokasinya,a year
Andrie Oskardinata,5,,a year
Arr Di,5,"Best, enak tempat nya. Cari sarapan deket perempatan ada warung uenak",a year
Zaldi.nafisa Assegaf,5,,a year
Syafiur Rochman,5,"Bagus. Bersih, petugasnya ramah tempatnya juga strategis di kota lama, fasilitas & keamanan toppppp",a year
Yonathan S. H.,5,,a year
Yudith Dyah L,5,,a year
Pakdhe Nandi,4,,a year
Trip.com Member,5,Kamar mandi bersihFavorit cabin hotel everKeep clean and comfort,a year
rifanda kim,5,"Tempat bersih, tempat strategis. Kk perempuan resepsionis nya juga ramah banget. 👍",a year
Buitenzorg Marine,4,"Harga kamar ok, untuk yang butuh hanya untuk tidur dan jalan2 sendirian, tapi sistem kedap suara masih kurang, karena kalau ada orang yang berjalan di koridor, suaranya masih terdengar dengan sangat jelas. Untuk AC juga menggunakan AC central sehingga tidak bisa diatur suhunya.",a year
Yusi Yana,5,,a year
resa anasyah,3,,a year
Muhamad Fisabilillah,5,,a year
Hendry Alfiansyah,4,Mushola jauh dari penginapan,a year
Joshua Valentino,4,Gak disangka ternyata bobobox nyaman. Awalnya hanya mencari tempat rehat dan tidak berharap apa-apa. Sekadar menunggu kereta. Pas masuk seperti di ruang bersama stormtrooper,a year
Local Guide,5,Lokasi sangat strategis,a year
Shafira Budiningsih,5,"600 meter dari pintu masuk stasiun semarang tawang
Toilet selalu dibersihkan
Harga bersahabat
Petugas hotel ramah
Acnya dingin, wifinya kencang",a year
Indah Indah,5,,a year
Prihatina Warning,5,Tempat strategis di kota lama dan harga sesuai di kantong seperti saya.,a year
andrie oskardinata,5,Cocok buat backpacker.,a year
Rafizen,5,Bobobox Kota lama tetam memberikan pelayanan yang baik serta suasana baru yang nyaman,a year
andy wicaqsono,5,,a year
Husnul Khotimah,5,"Harga recommended (pas dpt promo-an agoda), kamar nyuuuaman poll dg teknologi jaman now anak2 jd enjoy, bersih, wangi, ramah pelayanannya...bakalan cati lagi deh pokoknya, KM sharing tp tetep nyaman",a year
JEE11,4,Pengalaman yang luar biasa,a year
Muhammad Hermawan Sugiarto,5,,a year
avid nurmeida,5,"Serunya travel deket rumah, dengan harga ekonomis. Kalo anak² seru pada ganti lampu, sambil tiduran. Bersih tempatnya, untungnya weekday, jadi terkondisikan semua.",a year
Our Meet Recap,5,"staying at bobobox never disappoints. the staff is friendly, the rooms are always clean and sweet",a year
Saadiah Malili,5,"Lokasi strategis, kamarnya nyaman, penuh privasi..",a year
Iqbal Safirul Barqi,5,"Hotel simpel, murah meriah, dikemas secara modern, dengan teknologi. Cocok untuk solo traveler. Lokasi strategis di jantung kota lama.",a year
Trip.com Member,4.1,The place is not so big but the service is actually helpful. Can't check in early but its okay. love the pods and the bathroom.,a year
Anandi Cileungsi,5,Nyaman,a year
Mac,4,"Strategic location; close to kota lama, iconic photo spots, restaurants, even Starbucks.
Value for money, it's great for backpacker style trip. From my experience, the bathroom is cleaner than Bobobox Malioboro, It can get smelly but it's waayyyy better than the other branch I mentioned. However the duvet has some stains if you look closely but otherwise, for a pod, it's a great option to stay.  The pod isn't soundproof so sometimes you can hear the person above/below you. If not because of the duvet, I would've given it 5 stars. One thing I recommend is that just be exact when check-in/out cause from my experience they don't let you check-in early.",a year
Ellin Cyntya,5,,a year
henry tarandung,5,"Sinyal telkomsel di lokasi parah, pdhl mepet gedung telkom. Lokasi dekat stasiun Tawang, 5 menit jalan kaki",a year
Sansan MA,5,,a year
Rinda (rindaregina),1,"Saya sangat kecewa dengan tempat kamu. Tamu masih ada di kamar tapi ada teknisi datang. Apa tidak bisa di jam lain ketika tamu sudah checkout? Saya jg dapat selimut sobek.. apa tidak bisa diganti? Bener-bener kecewa, sangat tidak profesional. Sesuai dengan harga ya, murahan.",a year
farid nugroho,5,"Lokasi yang sangat baik karena berada di area kota lama.
Harga yang diberikan juga reasonable.
Pelayanan sangat baik.
Agak ribet aja, karena harus selalu standby-kan smartphone.",a year
Dewi Saa,5,,a year
Dedy Widjaja,5,"Pro : clean, location, price
Cons : not all guest know how is the rule to stay at capsule hotel

Price : 5/5 (best value buy)
Room : 4.5/5
Cleanliness : 5/5

Tips : this is not my first time stay at bobobox and they set same standard for all their hotel and I satisfy with their hospitality and cleanliness.

Always follow my reviews, it's trusted and objective",a year
Puzz Ra,4,"Tempat strategis, dekat dengan beberapa tempat wisata, bersih dan nyaman",a year
Cristover,4,"Bobobox Kotalama is very nice place to stay in Jogjakarta for 1 or 2 nights

The Bathroom is very very clean, is the nicest thing they have here as a capsule box hotel. since is sharing they really take a good care of their bathroom
The bedroom itself is actually clean, but if you pay attention carefully they still have stain in the bed, i hope they can pay attention more regarding this

Overall is a good place for a short term stay",a year
Angga Ahmad Syaichun Najib,4,,a year
Ida Ayu,4,,a year
Anindita Paramastuti,4,,a year
Veronica Kurniawan,5,,a year
Chandra Prayoga,5,"Clean and comfy, cocok buat yg backpacker an keliling kota lama semarang",a year
Anggun Siti Fatimah,4,,a year
Krisna Nida Yudhasena,5,,a year
Natasya Hesz (Natasya Hesz),5,"Harga terjangkau, bagus untuk backpacker atau short visit. Lokasi strategis dan pelayanan ramah sekali. Kamar mandi bersih, hanya bila kulit sensitive lebih baik membawa sabun dan shampoo sendiri.",a year
Mohamad Waskita Adi Pranata,5,,a year
adibah hidayattullah,5,,a year
Adin,5,Tempat nyaman di kota lama jadi bisa jalan jalan,a year
Putera Anugerah,5,Ntao wow,a year
Hendra Aditama,5,,a year
Herdiawan Kustantyo,5,"Cocok untuk tempat istirahat sejenak, bersih dan lengkap fasilitasnya",a year
Bugie Iskandar,5,quality also prestige who also wants to stay quiet from cruel world,a year
Sabella,4,"yang repot cuma satu, lepas pasang sepatu saat mau masuk ruangan. karena jarak diseberang.
overall room dan sharing bathroom pretty good. tp sayangnya saat saya kesana bathroom sangat bau (seperti bangkai tikus). tp good ada hairdryer.
sediakan ruang pada hp, karena harus download bobobox app, diberikan handuk dan sikat gigi, di bathroom ada sabun + sampo bersama. kalo ga biasa better prepare...",a year
Ilham,5,Good pelayanan,a year
Azmi Rahma Fadhila,5,"Menemukan tempat menginap di jantung kota lama memang menyenangkan. Buat yang sengaja menelusuri tiap sudut di kota lama, ini merupakan pilihan menginap yang worth it. Tempat ini cocok buat yang hanya butuh tempat untuk tidur, privat, dan nggak ribet. Untuk fasilitas cukup baik, pelayanan juga baik dan ramah.",a year
hyudo banditoz,5,OK,a year
Nina Suryani,5,,a year
Novira Witri,5,,a year
Khoirunnisa Marlia,5,"Nyaman untuk menginap, rekomen tempatnya.",a year
kristina kristina,5,,a year
Noor,4,,a year
Noor Khafidzin,5,"Fasilitas sama seperti Bobobox pada umumnya. Disini ada 52 pods termasuk single dan double.
Pods dibagi menjadi 2 bagian.
Wifinya kenceng, tp kurang kenceng dari Bobobox di solo😂.
Resepsionis dan petugasnya ramah-ramah.
Parkirnya di pintu sebelah (buta arah kalo di Semarang 😅)
Oiya ada kucing jalanan disini, ada 3-an kucing, boleh lah kalo lg makan bisa kasih makan kucingnya, kucingnya juga sopan gak petakilan.",a year
Jilhamzah Yangbaru,5,"Bagus banget, bersih lagi",a year
Rizky Aditya Malik,4,,a year
Apri Elok,5,,a year
Sasa mhrn,4,"Sebenarnya ok, sangat decent dan cocok buat solo traveler, tapi struggle sama listrik dan kamar mandi yang terbatas :(. Lokasi struategisssss. Di kota lama so pretty. Also probably not for boomersssss soalnya aga ribet buat check in, akses semua kudu pake hp.",a year
Iradat Rahadian,5,"Stay selama 7 malam disini dan rasanya males untuk check out karena sangat kerasan disini. Lokasi sangat strategis di jantung Kota Lama tepat di seberang Starbuck. Dekat dengan kuliner legendaris : nasi goreng babat pak Karmin, gule kambing Bustaman pak Sabar, Soto Seger, wingko babad cap kereta api dll.  Dekat pula dengan stasiun Tawang. Yang paling penting Pods sangat bersih dan nyaman, kamar mandi bersih ada air panas dan dingin. Staff sangat ramah dan helpfull. Next akan stay disini lagi.",a year
Siwi Ka,5,,a year
Heru Raharja,5,,a year
Rizky Prigel Pambudi,5,Hotel capsul kekinian,a year
Jefta Willy Setiady,5,"Tempat nyaman, seprei sedikit bernoda, pelayanan ramah, ruangan cukup bersih",a year
Donald Candra,5,,a year
Bagus Damarjati,5,,a year
Sintia Astarina,5,,a year
Pambudi Rido Priyoko,5,,a year
Rangga Arya,4,ok,a year
Rotan Video,5,,a year
Dzikri Raihan Akbar,5,,a year
Raymond Anthony,5,"The hotel is clean, staff was friendly and I had comfortable experience here.",a year
Faiz Al Fatih,5,"Kamar yang minimalis, buka kunci udah canggih pake aplikasi, jadi lebih mudah",a year
Nadiva Sofia,5,,a year
LunaticvGaming,5,amazing,a year
Irma Prihartanti,5,Selalu menyenangkan dan mengesankan.,a year
Reza Febrio,5,"Strategis banget lokasinya, bener bener depannya kota lama Semarang.",a year
Nai Muna,5,Siapa sih yg bikin bobobox ? Semoga makin kayaaa . Wkwkwkw nyaman bgt dan terjanvkau bgt.smoga tetep oke trus pelayanannya,a year
Allez Tangidy,5,"Great options for night train schedules.
7 min from Tawang Station by walking.
Good price for good sleep.
You can have a good Starbuck coffee in the morning, right in front of the entrance hotel.",a year
Muhammad Hafizh Dwiyatno,4,"tempat tidur yg cocok sekali utk traveller, tapi toiletnya trlalu sedikit",a year
izackh tyo,4,,a year
Léo Crétois,4,almost perfect. Just the very cool air conditioning is not adjustable and the duvet is too small... paradoxical!,a year
Anna Diana,5,,a year
Rananda H,5,,a year
Bernardo,5,Keren bagus dan pelayanan baik,a year
S o n i,5,,a year
Novandila Indah,5,"Hotel ini lokasinya persis di tengah kawasan Kota Lama Semarang, sangat strategis karena di kawasan wisata dan banyak pilihan kuliner disekitarnya, lokasi juga sangat dekat dengan Stasiun Semarang Tawang. Pelayanan disini sangat memuaskan, hotel bersih, kamar bersih wangi, dan cukup privasi dengan sistem kunci menggunakan barcode. Kamar mandi bersama tapi sangat bersih dan disterilisasi berkala. Kalau kembali kesini bakal jadi salah satu pilihan menginap lagi sih. Good job Bobobox Pods Kotalama!",a year
almira shop90,5,"Nice and cozy place to stay with affordable price, akan tetapi mungkin untuk ruangan bisa lebih kedap suara untuk menjaga privasi serta ada tissu diruangan untuk memudahkan membersihkan tangan (karena akses westafel dan kamar mandi) diluar ruangan, thanks",a year
INUN AR,3,,a year
SG Team,5,rekomen banget buat traveler,2 years
Viaaa 05,5,,2 years
Arief Kurniatama,5,"Salah satu pods paling strategis. Jangkauan kuliner dan wisata bisa ditempuh beberapa meter saja.
Layanan di pods ini sangat baik. Tentunya ramah dan sangat membantu. Pods 41 sangat strategis, karena berdekatan dengan pintu masuk ruangan dan keberadaan kamar mandi. Setiap 1-2 jam sekali, kamar mandi dibersihkan oleh petugas.

Saya pikir akan kembali lagi ke sini.
Pengalaman menginap yang berkesan.",2 years
SAM,5,"I don't need to describe anything, this is the place you need to stay if you wish to get the unique, good service and comfortable place to stay during your vacation. Highly recommended
Only one suggestion: Increase the size of toilet may be good.",2 years
ikko hendrian,5,,2 years
Milky Butter,5,Best place to stay in Kota Lama. It's just 10-15 minutes walk away from the train station. It's surrounded by hostorical places and restaurants. You must have the app so you can access to the room. The pod is clean and smell nice. It's clean also even the toilet one. I'm sure that I would like to come back to stay here again,2 years
Awaludhi “Ludhi” Budiargo,5,"Tepat di tengah jantung kota lama yang telah berubah secara derastis. Bobobox menjadi pilihan menginap yang Compact dan nyaman untuk explore Kota Lama, kuliner? Hunting foto? Jalan jalan atau staycation sangat cocok untuk Solo Traveler ataupun duo. Suka sekali dengan konsepnya, akan kembali kesini lagi.",2 years
eris lina kusuma,4,"Hotel yg nyaman dengan harga ramah dikantong,,dan letaknya di area spot foto kota lama semarang,,",2 years
Dini Amalia,5,"Tenpatnya bersih. Di tengah kota lama. Kamar mandinya bersih.
Sangat nyaman.",2 years
Fajar Pamungkas,5,"Bersih, nyaman, staf hotel yg ramah",2 years
Agung Suko Wibowo,5,,2 years
Julianti P,5,,2 years
Fard Dusk,5,,2 years
sifa,5,,2 years
Ruth Hosiana,4,"Lokasinya sangat strategis, dekat stasiun kereta api, tempat wisata, tempat makan&hiburan...
Suasana kamar cukup nyaman, pelayanan jg bagus...kebersihan kamar mandi saja yg perlu ditingkatkan (krn pernah menginap di bobobox kota lain kebersihan kamar mandi lbh bagus)",2 years
Muhammad Azis Husein,4,Tempatnya terlihat futuristik dan nyaman di tempati. Walaupun pods nya cukup kecil sehingga memanh cocok untuk pengunjung yang hanya ingin numpang tidur dan bermalas-malasan di dalam pods. Untuk kamar mandi di luar digunakan berasama dengan tamu lainnya. Mushola di sini cukup besar sehingga bisa digunakan untuk sholat jamaah.,2 years
Fathur Ramadhan,5,Mantap,2 years
Keshya Natalia,5,"tempatnya enak bgtt nyaman! aku suka bgt deh disini, air panasnya mandi mantap,",2 years
Van2oel,5,Lokasi sangat strategis,2 years
Larasati Wardani,5,"Friendly to your pockets! Untuk backpacker yang punya budget tight, ini jadi pilihan yang oke banget sih! Room was small tapi clean and comfortable. Tapi Buat yang tinggi nya lebih dari 170cm pasti agak sesak sih ya. Service dari frontline nya super ramah dan helpful. Location nya pas banget di dalam kota lama jadi buat yang mau strolling around kota lama dan g punya tujuan lain kayak gue kemarin 🤣cocok banget.
Untuk keamanan udah pasti aman.
Toilet / bathroom bersama tapi selalu bersih kok, dan mereka bahkan menyediakan hair dryer for your wet hair!
Sedikit info buat yang punya claustrophobia ga saran sih nginep disini. Pengalama kemarin coba bermalam di Single Pod yang bagian atas / sky, kuping berdengung parah. Siasatin nya i played soft music yang sudah di sediakan di dalam Tiap Pod Bobobox nya.
Anyway sukses terus Bobobox Kota Lama semarang!!! ✨",2 years
POPPY R,5,had a nice stay. Thank you boboboobobox,2 years
Muhammad Fadhlan Firdaus,5,,2 years
I Dhafa Febrian,5,,2 years
ziraa zetira,5,hotel kapsul favorit ❤️,2 years
Afifah R,5,,2 years
Ihyar Kurnia,5,"Sesuai seperti ulasan yang saya baca di platform yang sama, overall melebihi ekspektasi untuk sebuah hotel kapsul. Minus hanya sedikit kurang nyaman di kamar mandi yang memang konsepnya sharing, jadi sangat dimaklumi.",2 years
pamrayoga,5,"I always stay at here when i go to Semarang. Strategic location, clean, and affordable for a hotel in tourism center👍 …",2 years
Aditya Nur Fachrizal,5,"Strategiz banget tempatnya, di tempat wisata dengan harga bersaing. Cocok buat single traveler yang butuh tempat istirahat nyaman",2 years
Lehor Lemu,5,,2 years
Saca Sacasaca,2,Knpaaa ya kok tempat sebelah tempat tunggu di police line yaa? Jdi ngeri,2 years
salsabilabalqis salsabila,3,,2 years
Agung Purwanto,5,"if you're ok with simple lifestyle, warm shower, comfortable small space bedroom and shared bathroom and friendly staff, this place is amazing 👍 …",2 years
Dania Tra,3,"advantage: friendly price, spacious room (we chose double room) and bathroom (much more spacious than other capsule hostels), strategic location
disadvantage: being forced to download app and upload personal ID, the room can't be fully dark the brightness significantly disturbed sleep quality, bathroom not clean",2 years
Indrira,5,,2 years
Sigit Setiyono,4,Nice place to have a good rest in room,2 years
Lieana Dewi,5,"Pengalaman yg menyenangkan bisa menginap di Bobobox Kota Lama, lokasi tepat di Kota Lama. Pelayannya ramah dan sangat membantu. Area kamar mandi dan musholla juga selalu bersih.",2 years
Raeny Nyenyik,5,"Dekat dari stasiun Semarang tawang ke Bobobox Kota Lama jarak cuma 7-8 menit. Kamar ok, share bathroom bersih. Nyaman namun tidak rekomendasi buat yg takut/fobia small space, kalaupun urgent, saran saya ambil yg earth jangan sky",2 years
Aristo Parisian,5,,2 years
nurcholis holis,5,,2 years
Mita Astari,5,"Pesen dadakan dan pertama kali ke hotel box gini. Karena cuma transit di semarang buat tidur malam, akhirnya kita pilih menginap di sini dan worth bnget. Secara lokasi di tengah kota lama dan gampang kalo laper atau sekedar ngopi. Untuk pemesanan room cuma bisa dilakukan lewat aplikasi. Untuk pelayanan resepsionis ramah banget. Yang kurang ramah cuma pegawai yang bagian bersih bersih. Jadi alurnya kalo mau menginap, pesan dulu by aplikasi bobobox, kemudian check in di resepsionis. Setelah itu dapet kunci buat taruh sandal dan better ganti sandal hotel ya buat jaga kebersihan area dalam hotel. Untuk kamar mandi dan toilet nya sharing tapi bersih banget. Untuk room nya juga bersih dan dapat handuk tebal dan bersih 2 buah. Next time kalau transit semarang lagi, bakal ke sini lagi kayaknya.",2 years
Ajeng K Ratri,5,"Right in the heart of Kota Lama, Semarang. Only 10 mins away from Tawang Station. The place is super clean!

It has limited bathrooms, but they are always clean at any hour you get in. The staffs are friendly and helpful. Just across the street you can visit Starbucks for coffee, and Spiegel is just 5 mins walk from this place.",2 years
Caroline Widjaja,5,,2 years
onezero2 motovlog,5,,2 years
Gallant Tsany Abdillah,5,"Lokasinya sangat strategis. Kamarnya bersih, kamar mandinya bersih. Oke banget",2 years
