nama,bintang,komentar,Waktu
RD Wulandari,5,"So far ini hotel kapsul ternyaman setelah pernah melanglang buana ke beberapa tempat 🪂

Di lobby ada mesin kopi yg kopinya bisa dibawa ke area makan di tiap lantai
Waktu cek in dikasih kunci loker, sikat gigi dan odol sekali pakai, paper cup.
Di loker sudah disediakan sendal, jadi selama stay kita pake sendal itu agar kebersihan tetap terjaga.. ini best 👍👍👍

Pod nya bersih, bantal, selimut bersih dan wangi jugaaa
Mereka ganti setiap tamu cek out ❤👍
Pods nya wangi dg lampu yg bisa diganti² warnanya
Ada speaker dan efek suara untuk nemenin kita istirahat
Ac bisa disesuaikan dg kebutuhan

Ada musholla yg nyaman dipake 24 jam.. ada tempat wudhunya jg airnya super cold 😅❤❤❤ Mukena juga banyak dan wangi²..

AC di setiap lantai dingiiin, kadang malah terlalu dingin untukku yg tumbuh di kota pesisir pantai agak menyiksa 😆 Tapi gpp, lebih baik dari pada kegerahan juga 👍

Pantry dg microwave, utensils yg cukup
Area makan dan dispenser free flow di setiap lantai
Bisa buat duduk² sambil kerja juga

Ada jam untuk istirahat tapi lupa jam brp kalo ga salah jam 9-6, kita diminta untuk ga berisik agar semua bisa istirahat dg tenang..
Oiya di sini juga bisa bawa anak kecil ❤👍

Toilet dan Kamar mandi bersiiih, tissue toilet selalu ada 👍❤
Cuma area kamar mandi sering bau pesing kalo ada yg habis dipake. Ini sih bukan salah staff, tapi kitanya sebagai tamu, please lah kalo pipis tu di toilet.. Jangan di shower room 🥲

Lokasi dekat dg beberapa tempat makan
Ga jauh juga dari stasiun MRT Blok A dan Blok M

Staff sangat sigap bantu kapan pun karena kita bisa chat langsung via aplikasi. Semua staff baik2 banget selama aku di sana 🥲❤

Thank you Bobobox Kebayoran 👍❤",a year
damar annisa,5,"Cocok buat yang lagi solo traveling, petugasnya ramah dan sangat membantu.",a year
Samuel Timotius,5,Good place to unwind in the middle of busy city life,a year
alexandra benjamin,4,"Clean pod, clean bathroom. Proper common area. But very limited parking spot for a car. The security didn't even helped me park my car and also when I tried to get out from the parking lot at the busy street",a year
Ilham Baeihaqi,5,,a year
Rizky Najmuddin,5,"Nyaman, pas di kantong, suhunya pas walaupun gak bisa kita atur",a year
Achmad Reza Yana putra,5,It's good,a year
Daud Asland (Alan),5,Keren tempat nya asik cuma jauh dari peradaban kaki lima,a year
Fikri Adriansa Yudha,5,,a year
Adi Yusuf,3,,a year
Cindy,5,"Bobobox is an exceptional pod hotel that provides guests with a unique and enjoyable experience. The hotel's seamless apps, cleanliness, and welcoming environment make it stand out from the competition.

One of the most impressive aspects of Bobobox is its seamless apps. The hotel has an easy-to-use mobile app that guests can download to book their stay, check-in and out, and manage their room settings. The app is user-friendly and efficient, saving guests time and hassle. Guests can also use the app to control the lighting and air conditioning in their pods, ensuring they have a comfortable and personalized stay.

Another notable feature of Bobobox is its cleanliness. The hotel's pods are impeccably clean and well-maintained, providing guests with a comfortable and hygienic space to rest and relax. The hotel's housekeeping staff works diligently to ensure that every pod is spotless and ready for the next guest.

Lastly, Bobobox provides a nice and welcoming environment for its guests. The hotel's interior is stylishly designed, with a modern and minimalist aesthetic that creates a calm and peaceful atmosphere. The pods are cozy and comfortable, with plush bedding and thoughtful amenities such as USB charging ports and reading lights.

Overall, Bobobox is a fantastic pod hotel that offers a seamless experience for guests. Its mobile app, cleanliness, and inviting atmosphere make it an excellent choice for travelers looking for a unique and enjoyable stay. I highly recommend Bobobox to anyone looking for a comfortable and convenient pod hotel experience.",a year
NAB Architect,4,"Resepsionis jutek dan tidak solutif. Sebaiknya selimut dll di pods lebih teliti lagi klo prepare in, karena ada bercak2.
Kamar mandi kebersihannya sangat perlu ditingkatkan. Overall not bad tapi konsistensi nya perlu banget ditingkatin. Beberapa kali stay di sini kadang oke, kadang ada aja kureng nya. Sekelas brand Bobobox kami expect jadi solusi praktis terpercaya, jadi mau di Jkt, Jogja, Malang dll kalau konsistensinya oke ga perlu pusing cari tempat stay yang affordable.",a year
Muhammad Candy Alfian,5,,a year
Mohammad Hasan,5,,a year
malv prasetya,5,,a year
Rafael Hutabarat,4,"Bersih, nyaman",a year
Izma Syalsabilla,5,"nyaman banget🫠😭🫶🏼 betah sekalipun kamar mandinya gak di dalam wkwkwk secured deh rasanya~ udh gitu sunyi, adem tapi gak tau kenapa setiap jam 2 malem tuh berisik bngt ngobrol2 kenceng menggema lol staff nya juga helpful... huhuhu apalagi ya? pokoknya ingin balik lagi ke sana🫰🏼💕 …",a year
RYAN chanel,1,,a year
Maria Annabella,5,,a year
Adam,3,,a year
Dedi Pratama,5,,a year
Fajar Shodiq Anshori,5,,a year
Dominika Veridianti,3,,a year
yudirangge basiangdi,5,,a year
Yandri,5,,a year
dewi zahrar,5,,a year
Ahmad Abdurrofi,5,,a year
Raisa Raha,5,"Tempatnya enak, bersih, deket ke stasiun MRT dan kalau mau jajan di area blok M, melawai tinggal jalan.",a year
Citra Wiranda,4,"tempatnya enak, check in ga susah cuma harus punya aplikasi bobobox dulu, karena kunci akses ke ruangan & kamar harus pakai barcode, kamar mandi sharing, udah ada sabun & shampoo gratis, ada hairdryer juga, ada amenities di lobby yg bisa diambil (sikat gigi & pasta gigi), lumayan bersih, staff baik², free air minum di dispenser yg sudah di sediakan, cuma parkirnya kurang untuk yg bawa mobil, lokasinya disebelah lampu merah banget, parkir motor di basement, kamar bersih, kasur nyaman empuk, ambiance kamarnya enak banget, bisa switch LED lighting warna warni, bisa nyalain musik juga lewat bluetooth, smoking area diluar hotel, no food or pet allowed inside the hotel, kamar nya banyak, bisa pilih sky (kasur diatas) / earth (kasur dibawah).
aku stay di lantai 2, kamar mandi cewe nya agak bau, gatau kenapa mungkin karena saluran pipanya.
but overall recommended sih, harganya juga terjangkau 👍",a year
meinggi,5,"nginep di sini setelah konser bp. bagus, ac di kamar dingin, air panas di kamar mandi berfungsi dengan sangat baik. bestlah",a year
Ryan Dwi Wahyu Ardi,4,Not as good as other bobobox i think,a year
Hadyan Mafa,5,,a year
Destrilistianto Rumapu,5,,a year
Setia,5,"pelayanan ok, walau sedang perbaikan",a year
Nunu Nurhayati,4,"Kamarnya nyaman & bersih, kamar mandi juga bersih. Hanya saja ketika saya menginap liftnya sedang rusak, jadi lumayan capek juga naik turun tangga ke lantai 3.",a year
hafisauliaa,5,"Mantep Banget Pokoknya, berawal dari Pengen tau experience bobobox versi Toko  gtu, malah jatuh hati terus ke bobobox. Assik banget sihh ini, dan ga expect sama sekali disini ada lift nyaa juga dan itu sangat sangat membantu sekali. Pod nya assik dan toilet nya bersih. Area koridor nyaa juga cozy banget, pantry nya juga cukup lengkap. Tapi sayangnya pod nya gak di bersihin. Selebihnya udah mantep banget. Lokasi juga sangat sangat strategis dan dekat kebeeberapa lokasi publik.",a year
Trip.com Member,5,"I was pleasantly surprised with the cleanliness of the pods and how comfortable it was. Perfect for backpackers and short trips. The only downside is that you can only unlock the doors with a QR code and if your phone battery is dead, …",a year
MsCotoholic,5,"Kamarnya murah meriah yah menurut saya. Lokasi nya dipinggir jaLan juga. Rekomen untuk traveLLer yang cuman butuh semaLam / 2 maLam untuk istirahat.
Jadi di Bobobox ada tipe, Sky & Earth.
Sky yang box nya diatas, Earth yang box nya dibawah.
Bobobox juga teknoLogi nya update banget yah. Karena muLai dari cek in ampe cek out, pakai gadget.
Buka pintu, pke scan barcode. Matiin Lampu, pake gadget juga.
Jadi di daLam box kita bisa atur untuk pencahayaan, musik dan AC.
Ini kamar mandi umum yah, tapi jangan khawatir, untuk di Bobobox Kebayoran, kamar mandinya bersih & sepi.
Dikamar mandi juga diLengkapi dengan fasiLitas water heater, hair dryer, shower..
ApaLagi yah?
Pokoknya wajib coba & rasakan nginap di Bobobox Kebayoran.",a year
Tyara Ananda Putri,5,,a year
Mas Amul,5,"Nyaman sekali beristirahat di sini, coba kamar yg berdua enak juga, meski badan besar masih terasa nyaman. Lokasi strategis tengah kota",a year
Aldi Ulil Amri,5,Mantap tempat nya,a year
Idhar Shidiq,5,Pod dan toilet terawat dan bersih. Petugasnya ramah-ramah. Mushola juga cukup luas,a year
Naila Vira Nadia,3,"Kamar mandi kurang bersih, tissue toilet habis. Saluran air banyak rambut rontok.",a year
Aish Lucky,4,,a year
Audy Herli,5,,a year
iqbal muhamad,5,,a year
Bima Soemardi,5,,a year
Bagus Prihantiningrum,5,,a year
Pradityo Adi Wicaksono,5,"Proses extend mudah, lokasi strategis tidak jauh dari MRT dan terminal Blok M",a year
Marti ni,5,,a year
Amanah Oktaviana Haluni,5,,a year
Timothy Febrian,5,"A very good value for the price! All pods and facilities are sanitized regularly, the pods are very comfortable with a mood lamp that you can set according to your wants and a bluetooth speaker that you can use to hear your favourite music! The pantry also has complete tools that you can use such as microwave, kettle, and water dispenser. The staffs are very friendly and helpful! The location is also very strategic, very close to the MRT station and there are many restaurants and food stalls in walking distance! Overall, it's been a very enjoyable and pleasent experience to stay in Bobobox Kebayoran!!",a year
Screw You,1,LAMA BANGET MAU CEK-IN,a year
nethanael liu,1,the service was so long ;(,a year
Aqila Mumtaza,1,,a year
Mumtaz A. A.,1,"Long stay booking, katanya bisa free early check in jam 12 siang, nyatanya gak bisa 👎👎",a year
NUR INDAH ISLAMI,5,I love to stay at Bobobox,a year
Arlen Len,5,,a year
Ahmad Karnoto,5,,a year
Galih Rakasiwi,5,,a year
Houria El abied,4,,a year
Hasan Junaidi,5,,a year
Edwin Wicaksono,1,You cannot refund and reschedule in bobobox,a year
Ninik Vidyaningsih,4,"Affordable price, the pods are clean also toilet and praying room. Near with MRT station, Blok A and Blok M. Easy to find, hitech system, amenities are complete.. so far so good!",a year
Prince Fandi,5,The best cheapest option,a year
Edar Gea,5,,a year
Mohamad Hasan,5,"Pengalaman pertama, kesan helpful untuk sebuah layanan nginap yang terjangkau. Tempat bersih, kamar bersih, nyaman, keren. Masih bisa kerja dikamar karen ada meja. Hanya saja kehabisan alat makan.",a year
Artsani Anka,3,"Podnya bersih, sharing arenya jg bersih.

Tp kurang suka bobobox di sini soalnya ada 4 lantai. Ribet apa2 harus naik turun. Kalau mau beli2 jajan atau beli kopi ada di lt.G tp di lantai yg sama ga ada tempat duduk. Harus naik dulu.

Terus kamar mandi cewe baunya ga enak.
Di pod saya layarnya error. Ribet ngatur lampu harus dari apps yg seharusnya bisa langsung.",a year
Berkah Tian,5,"Tempatnya strategis dekat dengan manapun, pelayanan nya sangat baik, kebersihan dari tiap pods/kamar selalu steril. Tapi AC dalam pods kadang terlalu dingin atau tidak berfungsi. Fasilitas kamar mandi dan tempat makan bersama bersih, selain itu kita juga diberikan handuk, dan sikat gigi ketika check in.",a year
mohamed saeed,5,,a year
Kaysha Ainayya,4,"Pros:
1. The bed and pillows are comfortable.
2. You can adjust the temperature of the pod, it's quite chilly!
3. Checking in is easy.
4. Some beverages and snacks to buy on receptionist.
5. The sheets are cleaner than the time previously I stayed here.
6. Walking distance (500m, just follow the GMaps) to MRT Blok M.
7. The hallways are clean.
8. Quite big musholla and mukenahs available.
9. The hairdryer's air is strong, strong.
10. Fragrant shampoo + soap.

Cons:
1. Pantry only on level 2, so if you stay on level 1 or level 3 you should go to level 2 to reheat food in microwave.
2. Tissues on the toilet often run up and not changed directly, but you can talk and contact the staff via Bobobox chat.
3. Not quite sound proof (duh, it's a pod not with house walls).
4. Guests are not the cleanest in the bathroom (hairs, leftover hair ties).

Overall I have a good experience for the price.",a year
Brian Ahmad Taufik,4,,a year
Wildaa Widyaa,5,,a year
Punjung Ramadana,5,,a year
alriza toriq,5,,a year
Rudi Spiderman Hartono,5,"Tempatnya memang keren buat milenial. Tapi bagi yang suka kamar mandi dalam kamar sepertinya ini bukan pilihan tepat. Tapi jika kalian suka pengalaman seru nginap di tempat unik dengan harga terjangkau untuk sekedar nginap bagi Traveler , ini di rekomendasikan banget.",a year
Fahrizal Halim,5,,a year
Aini Rochmah,1,"Udah book, ada aturan baru gak di sosialisasiin di ig / twt padahal aktif. Bikin miss information ke cust. Alhasil? Banyak yg gabisa check in. Refund jg gabisa, ubah tanggal juga gabisa. Pilih bobobox krna sekedar mau transit perjalanan jauh, tapi hasilnya begini. Sgt di sayangkan bikin impresi buruk🙂 sorry ya bintang 1, mewakili cust2 yg gabisa checkin krna miss information ini😙",a year
Fernanda,4,Lumayan,a year
FY,1,,a year
Denny Dwinanto,4,"Kamarnya unik, harga bersahabat dan tempatnya dekat dengan MRT.",a year
angelinacindy -,5,,a year
TY Channel,3,"Pas saya kemaren nginap.
Selimutnya kotor kayak ketumpahan kopi atau bercak darah yg menghitam, saya gk paham

Pas saya tanya operator minta ganti selimut, yes memang di ganti. Tapi dia chat , itu selimut bagian dalam kak.

Gak gitu juga. Saya tau seprei itu bersih. Tapi kalau nodanya besar, ya saya gak nyaman",a year
Stief A. Susanto,5,"Nice room, clean, hi-tech with affordable price... Recommended... ☺👌",a year
Muhamad Hendrawan,3,"Overall seperti bobobox lainya. Tapi kalo di bandingin bobobox semarang jauh dari segi kebersihanya, terutama bagian kamar mandi.

Booking pas liftnya jadwal maintance, alhasil naik ke pods lewat tangga, tapi untuk akses tangga ada bau menyengat (bau seperti saptic tank).

Dan saran di seblah loker bagian pojok kalau bisa dikasih kurai panjang kecil, biar kalo pake/ngelepas sepatunya lebih nyaman.",a year
Achmad Fatoni,5,,a year
Rahmat Fajar (alfarizky94),5,,a year
Yosep Surahman,5,"Really enjoy it's quality. The room is clean, comfortable, and futuristic. Hope to be here ASAP",a year
juli prasetio,5,,a year
tasmiyati tasmiyati,5,,a year
mario nugroho,5,,a year
Ahmad Ghiffari,5,,a year
Doni Berni Pritama,5,Clean and tidy. Slippers could use a bit of rejuvenatings. worth of money.,a year
Ruth Destianty,1,⭐,a year
Sugiarti 1204,1,"Front officenya parah banget, baru pertama kali nyoba ga dibantu arahin, ga ada ramah tamahnya sama sekali. Kecewa banget sama pelayanannya   Tempatnya juga biasa aja, ga sesuai sama harga.",a year
Karya Abadi (bengkel las),5,,a year
CV Bharata Eka Maulana,5,,a year
Agung Julian Perkasa,5,,a year
Bernadetta Chrissant Putri,5,,a year
Julius Andreas,5,"It was sanitized regularly, and the staff was nice, especially the male staff was very nice to the guest that the women. The room was good. All utensils at the pantry was doing good, the dispenser was working well and there are hot water provided, and the kettle too...",a year
and,4,,a year
Yuni Afriani,5,,a year
LittleLifeJourney WR,5,,a year
Mariska Szabo,4,"This place is ridiculously strategic if you wanna wander around the heart of South Jakarta, it's less than a few hundred meters away from your nearest MRT station.

The rooms were also really clean and comfortable which was a major surprise - if you like your hostel-style dorms less party-like and more reserved, I highly recommend this place.

There are some downsides, however. The check-in process if you're a newbie is not the easiest. You'll need to register to their app, plus access to your pod requires a QR code. This is all fine and dandy, but it's not exactly the most intuitive--an email confirmation when we book a room through third-party should at least tell us this beforehand. Oh, and they offer free water refills and a mini pantry with a microwave! Tbh, it's very worth the price, it's just that the front-desk is not always the friendliest.",a year
Rizky D. Novyantika,3,"1. Kebersihan :
Emang ini budget hotel yang notabene memang harganya murah, tapi bener-bener dah kayak ngga ada yang ngebersihin. Mungkin ada yang ngebersihin tapi yang ngga serajin itu, perasaan kamar mandi dan toilet cewek tuh ngga banyak yang pake tapi selama 3 hari 2 malam kayak tissuenya ngga di bersih bersihin sampe keluar keluar. Kayak banyak sisa sisa rambut juga. Selain itu, sama kayak review lainnya seprainya itu ada bercak bercaknya gitu.

2. Kurang praktis :
Karenaaa kalo belum punya aplikasi Bobobox harus daftar daftar dulu supaya bisa masuk kamar, masuk kamarnya itu pake QR yang ada didalam aplikasi tersebut. Jadi kemana mana harus bawa hp, kalo ketinggalan jadi ribet lagi. Selain itu pendaftaran appsnya harus sampe verifikasi KTP dan selfie juga *meh ribet kebayang kan kalo abis jauh perjalanan mau istirahat malah ribet ribet daftar aplikasi dan sampe harus verifikasi juga.

3. Kurang ramah
Pegawainya juga kurang ramah sih.

4. Ga redam suara
Jadi bener, kalo kita nginep dan atas/bawah kita ngobrol tuh bisa kedengeran mereka ngobrolin apaan saking ga kedap suara sama sekali.

Selain itu, aku kasih bintang 3 karena masih lumayan selain harganya murah yaa tapi kayak udah dikasih sikat gigi, udah ada sabun, air showernya bisa panas/dingin sama disediain anduk juga (walaupun anduknya ada bercaknya juga) jadi better tetep bawa anduk sendiri yaa.",a year
Inny Aisyah,4,,a year
Zuna Dyah Kusuma Wardhani,1,"Sprei kotor, banyak bercak. Tempat sholat cuman 1, jadi harus turun tangga. Hampir sejam dengerin orang HS 😌 annoying. Jadi gw puter murottal kenceng buat nenangin hati",a year
Haddori Amma,4,"Tipe hotel kapsul. Tempat tidurnya cukup nyaman, cocok dengan saya yang tidak nyaman kalau tidur sendiri di kamar besar.
AC nya pas, tidak terlalu dingin. Tenang, tidak terlalu berisik, padahal di pinggir jalan besar.
Sayang bantalnya cuma 1. Cuma dapat handuk, sabun dan shampo ada di kamar mandi. Tidak dapat odol dan sikat gigi.
Untuk parkir mobil, terbatas.
Mushola seperti nya cuma ada di lantai 1.",a year
Wiratih Riris,5,Cool !,a year
Brigita Tryas,5,,a year
Salma A,5,"The bedsheet in sky double a bit dirty with a few stain. But understandable because it's a cheap, capsule hotel. The showers and toilets are clean. I will also recommend people to book via bobobox apps than other booking apps",a year
WAWAN,1,,a year
khairatun hisaan,3,"first time ke hotel pilus gini, untuk ruang kamarnya oke, lebih cocok untuk transit gt sih, buat istirahat sejenak, klo healing2 jangan deh, karna musola dan kamar mandi nya terpisah, kurang pas aja klo untuk holiday, oiya dan gaenaknya (plus minus sih) pake sistem barcode, jd klo ke kamar mandi ya mau gamau bawa hp (klo sendirian)",a year
Andreas Gilbert Setiawan,3,"Pas saya dateng gatau kenapa keliatannya kasurnya cuma di beresin, kaya gak diganti sarung bantal dan sprei nya kusut kaya bekas orang, selimutnya juga sama. Tp air wc nya mantap, kenceng dan bersih lumayan 7/10",a year
Fajar Rachmadi,5,Nyaman banget..dan strategis tempatnya,a year
Adhe Soekma,5,Untuk kamar mandinya bisa lebih di perhatikan,a year
Eva Nurmalasari,5,,a year
Pay Tika,5,,a year
Aji Kurniawan (Azie),5,👍,a year
Gumilar Somantri,4,,a year
Anggraini,5,,a year
Saryono Saryono,1,,a year
Andre Yunito,5,,a year
Deni Juffandri,5,"Sehabis flight, tidur disini terasa nyaman, cuma rada spooky, karena kemaleman, trus ngelihat gedu g di sekitarnya tidak berpenghuni karena kawasan ruko, makanya merasa merinding",a year
pamrayoga,5,"Bobobox always be my favourite capsule hotel, I've been visited bobobox in different city for single trip. I also recommending bobobox to my friends. But, I think they need to keep the mattress clean from spot because it's doesn't look good or looks dirty on the first look, the reason why i choose bobobox is their comfortable bed and clean room so i can sleep soundly. Hopefully the service continues to improve 🙌",a year
Ervan Setyo Nugroho,4,"Sometimes you can check in before 12, as long as the room is ready. Clean and good ambience",a year
Muhamad Chaidir,5,,a year
Oase Qomara,5,,a year
Ahmad Zaenudin,5,,a year
Realgi Tara Pratama,5,,a year
Mario JT,1,"1. Tempat parkir dedicated udah ada iya oke. Cuma pintu nya ga buka, yg jaga pergi entah kemana. Malem jam 9 udah ilang nunggu 15 menit. Siang jam 10 ilang lagi nunggu 30 menit. Kalo ditotal harusnya saya checkout jam 13:00

2. Anak tangga didepan pintu masuk licin kalo hujan karena bocor di satu titik, seharusnya ada keset tapi tidak ada.

3. Wifi could be improved

4. Community area kursinya sedikit dibanding jumlah kamar, jauh dari tempat cuci tangan dan alat makan, yg aneh nya lagi persis didepan pod2 orang. Jadi yg kebagian pod itu relatif lebih berisik dibanding yg lain",a year
M. Ziya Ulhaq,4,,a year
puput,5,"Sukaaa, servicenya bagus, nyaman, harga worth it",a year
raffi dhiya,1,brp kali ksini panas bngt,2 years
reza novaldi,4,"3rd times stay with bobobox, but my 2nd stay was trouble with other guest still on the phone at midnight

Cheers up",2 years
Gilang G,5,,2 years
Rachel Bayu76,5,Ok,2 years
Abdullah Syariff,5,Best place to stay if solo traveling,2 years
Riyan Cahyadi,3,,2 years
Aris Fadillah,5,,2 years
Muhammad Farhan,5,,2 years
hendi chanel22#,5,,2 years
Ahmad Apip,5,,2 years
Vincent Utama,5,Well maintained and clean. Staffs are helpful.,2 years
wahyu amanulloh,5,,2 years
DenisBastianFadilah Aden,5,,2 years
Egy Arganatha,4,,2 years
gerry dwitanto,5,"Tempat menginap untuk para backpacker,,, tempatny bersih, harga bersahabat,, toilet/kamar mandi terpisah dari ruangan kamar,, fitur smart room keyless,, recommended .
Lokasi parkir motor terpisah dari gedung ad parkiran d basement bank jadi harus jalan keluar gedung sebentar..",2 years
Farras Syazwani,4,,2 years
Pratomo D,5,,2 years
adhiet aphe,5,,2 years
Arien Michellina,5,"Tempatnya strategis, nyaman, pelayanannya juga baik.",2 years
nofridin kusaeni,5,"Pengalaman menginap di bobobox yang menyenangkan pelayanan yg ramah, pod bersih wangi, kamar mandi ada air hangatnya juga, musola bersih dan nyaman. oke banget deh 😍",2 years
Indrira,5,,2 years
Catharina,5,,2 years
Meliana wulandari,5,"Dari segi kebersihan udah pasti sangat"" bersih, baik itu dari kamar tidur nya sampai toiletnya pun bersih + wangi + estetik banget sih. Disediakan tempat sampah juga, dan yang berbeda di bobobox adalah kondisi makan. Jadi kita ngga diperkenankan untuk makan didalem kamar, makanya mereka menyediakan meja+kursi di luar kamar. Asli sih pengalaman yang berbeda banget dari biasanya yg diperbolehkan makan di dalem kamar. Tapi itu bagus, karna kamar jadi nya ngga kotor/bau aroma makanan dan kamar masih tetep wangi :) soal harga yaa standar laah : kasur juga empuk + ac nya juga dingin ya gaes ya. Pelayanan nya juga ramah banget bestie resepsionis dan mba"" yang bersih"" kamar. Jangan lupa mampir ~",2 years
Mohammad Caesario,2,,2 years
446_Hafis Nur Cholis,5,,2 years
Fega Budisatria,3,,2 years
Muhammad Efan Abdulfattah,4,"they provide good facilities, but imho they need to do a regular/daily cleansing especially on the toilet (but the bathroom is clean enough), andd the pod was clean and I enjoyed it, also there is a kitchen but I didn't utilize it 😁 you can also refill your bottle here, it's free, and it's a good place to take a rest and go away from the noisy world :)",2 years
Cahyo Adi Wibowo,5,,2 years
Rima App,5,,2 years
Nurhaida Simorangkir,1,"Bagus banget pods nya, tapi toilet cowok yg lantai 1 bau pesing pas sore sore",2 years
Alfonsius van Hubert,5,,2 years
Jonnes Daulay,5,Aman,2 years
POPPY R,5,nice stay thank you,2 years
Suwung Channel,5,"bobo = tidur
box = kotak/berbentuk kubus/kotakdadu

bobobox = 😂",2 years
Putra Galuh,5,,2 years
Tyan Andillah,5,,2 years
Han Holo,5,"Stayed at the sky king room by myself. Very clean and felt futuristic. Good privacy in the room. Color changing lights with touch screen panel, and speaker that can connect to your bluetooth. Good water pressure for the hot shower. Amenities provided.

You do need to share bathroom, and the room is not fully soundproof. If you are not okay with that, this place is not for you.",2 years
Muhammad Hilyah,5,,2 years
Sipa Un,4,Pods/Kamar nyaman walaupun menurut saya ruangannya lumayan dingin dan lokasi sangat strategis.,2 years
Safa Anggreta,5,,2 years
Dede Ruswandi (Ebod),4,"Maaf mau tanya,apa bisa bawa pacar,
Terus syarat nya apa aja",2 years
Jerapah,5,,2 years
M. Nafian Wildana,5,,2 years
lala prisila,5,,2 years
Erika,5,,2 years
Talitha Kirana,5,"recommended place for solo travelers who just want to spend the night without having to spend a lot of money. book in advance and u might get xtra cheap price+discount (around 100K per room). quiet, clean room. clean bathroom also. the communal room was a bit dirty, though.",2 years
CHRISTOPHER SURIAPUTRA,4,,2 years
Grace Diana,3,,2 years
Faqih Faturahman,5,Lokasinya mudah dijangkau dan banyak pilihan untuk cari makan di sekitar. Deket stasiun mrt juga dan transjakarta!,2 years
Gilang Anomi,5,,2 years
Airani Yofii,5,"even though its my first time trying Bobobox
all I can say is, this is a nice experience",2 years
Nita Kusmawati,4,,2 years
Hadafi Farisa R,5,,2 years
Krishna Anggakusumah,5,,2 years
mndanaksehat,5,,2 years
Dio Akbar,5,,2 years
Christian Ari Paramadiza,5,,2 years
Nugraha Ar,2,Kamar mandi pria lt.1 baik toilet maupun shower sebaiknya rutin dibersihkan . Beda dengan dahulu yg selalu bersih sekarang kebersihan nya sangat kurang. Front officenya jg kurang ramah,2 years
Luqman Muslim,3,"Untuk Kamarnya nyaman dan enak tetapi untuk kasur nya agak menyeramkan karena terlihat noda"" coklat yang buat tidak enak di lihat . Untuk lainnya sudah nyaman dan enak tetapi hanya sprei kasurnya aja yg buat saya nilai jelek saat ini .",2 years
Vanessa Woo,5,,2 years
Surya Gunali,5,"Mantap.. Cocok buat nyari suasana baru buat WFA.. Wifi oke, staff ramah, tempat cukup bersih.. Saran sih, perlu ada peta tambahan terkait lokasi pantri sama tempat duduk dimana peta tsb diletakkan dikamar, dan gapapa jd satu sama petunjuk darurat.. Lumayan keliling2 dlu td pas mau buka puasa buat cari tempat duduk.. Kalo bisa juga, buat ruang rokok / vape juga disediakan, entah di rooftop, ruang tersendiri, asal ga di depan lokasi bgt krna susah duduk untuk yg meroko / vape.. Lokasi parkir juga aman (motor) dan kalo boleh saran sedikit, untuk kamar mandi yg buat mandi, di kontrol berkala, krna td lantainya licin bgt.. Overall oke sih..",2 years
adhsat “adhsat” adhsat,4,,2 years
Hany Sulistiyawati,5,,2 years
haji,5,Bagus,2 years
henny Wtp6,5,,2 years
Arma Kresnamurti,5,Good options for staying. AC was too cold but it's adjustable. Sophisticated keys and box adjustment. Friendly receptionist and calm vibes in the center of Jakarta.,2 years
xhy ereneta,5,"Pelayannya mantap, pegawai ramah",2 years
eka mulyadi,5,,2 years
Rizki M. Safrian,5,,2 years
Aditya Mahfuzha,5,,2 years
Nico Dwi Saputro,5,,2 years
Annisa Ayu Imanda,5,"Lokasi sangat strategis, transportasi umum mudah.
Untuk capsule hotel, kamarnya cukup luas. Tempat nyaman, kamar mandi cukup bersih, tersedia microwave, dan air minum galon di setiap lantainya. Untuk kamar, cukup luas, nyaman, dan AC dingin. Rekomendasi banget buat yang mau stay dengan low budget",2 years
adelin siregar,5,,2 years
alvi,5,,2 years
Nabil Adijaya,3,"Kondisi lingkungan berisik sehingga menggangu ketenangan istirahat di siang hari. Dan kondisi kayu kamar sedikit kurang baik sehingga ketika tamu di kamar sky bergerak sedikit, bunyi kayunya sangat mengganggu kamar dibawahnya",2 years
indra,5,Mantul nih,2 years
Maharani Azzahra,5,,2 years
Juwita Ita,5,,2 years
Muhamad Hudya Ramadhana,5,"Hotel kapsul yang nyaman untuk short escape maupun kebutuhan kerja, cocok untuk yang butuh tempat hanya tidur aja karena sibuk berpergian keluar seharian.

Kapsulnya dingin karena acnya kencang.",2 years
Ra'afi Adlu,5,,2 years
Oscar Carvario,5,Last in here about end of 2021 and still clean quiet..,2 years
risma motor,5,Mantap,2 years
Sekar Puspita Arum,5,Aaa bagus,2 years
Akmal Adiva,5,Such a good vibe,2 years
syaiful bahri,5,,2 years
M Bilal Indriatmoko,5,,2 years
Nazir Nazir,1,,2 years
Nyimas Argadinanta,5,,2 years
Uripudin Uripudin,5,,2 years
widi hermawan,5,,2 years
Albertus Ari S P,5,,2 years
Ayu Febbi Andriani,5,,2 years
stera martiani,5,"Cocok nih buat yg lagi jalan2 di area blok m.
Ada 3 lantai dg kurleb 80 kamar. Sayangnya musholanya tersedia hanya di lantai 1",2 years
Muhammad Ilham Fhadilah,5,,2 years
hendra timoti1970,5,,2 years
maromzain,5,Tempat lumayan bersih,2 years
Adit Suwito,3,,2 years
Iori J. Quartz,5,"Mantep sih, tempatnya bersih dan pelayannya lumayan ok, thanks ya",2 years
