nama,bintang,komentar,Waktu
Craig T,5,"Its a pod. Ideal for solo. There are many workers when I arrived cleaning (quietly, discreetly and professionally), cleaning the toilets, showers, pods etc.... So the its super clean and fresh. ||||I also had to get to Gambir Station to …",a year
B Haryono,5,,a year
Rachmad Bagus,5,"Kalau butuh tempat buat istirahat, tempat ini sangat cocok buat kalian yg mau keretaan berangkat pagi atau sebaliknya.
Kamar bersih dan fasilitas wc jg terawat. …",a year
Viola Oktavia,1,Staff perempuan pake kacata tidak ramah sama sekali,a year
Zahrah Citra Hafizha,5,"VERY SATISFIED finally tried bobobox and the fasilities are very nice! the room is clean, the receptionist is nice, there are public bathroom, musholla, public dining room (with plates glasses etc), also they sell simple eatery too. definitely wud comeback!",a year
Hary Setyawan,5,Lokasi strategis bersih nyaman ga berisik walau deket stasiun kereta,a year
Heyou Nuka,5,"Lokasi bobobox juanda di lantai 3 nanti naik lift, parkir motor di basement bawah biaya parkir nya di hitung per jam kalo gak salah, di lokasi sekitar ruko banyak tempat nongkrong kekinian dan tempat makan, di sebrang ruko ada stasiun …",a year
tammy mustaqim,5,"Buat yang cari tempat penginapan murah misal sehabis nonton konser, ini bisa jadi alternatif tempat penginapan. Tempat bersih, kamar mandi dan WC nya juga luas. AC pun dingin sekaliiii 👌 …",a year
Jacklinsky69 Channel,3,Gak enak,a year
Danti Maharani,5,"lokasi strategis seberang stasiun juanda, seberang masjid istiqlal juga👍🏻 cocok buat me time …",a year
Yohanes Agung,5,can't wait,a year
Wayan Wiprayoga,5,Good service! Great location!,a year
Musdalifah Sese,5,Hotelnya lucu bersih dan berada di pusat kota,a year
Bagus Prihantiningrum,5,,a year
arif sutyanegara,5,,a year
Dani Hermawan,5,,a year
Fajar Juliyanto,5,,a year
tiedy rinintasari,5,"Terbaikkk... ☺, tempat strategisss.",a year
Soleh Imamm,5,Mantap banget pokoknya banyakin promo lagi dong min,a year
galang ramadhan,5,,a year
Suwenda Suwenda,5,,a year
Makmur Indah,5,,a year
Hengky Kurniawan,5,,a year
Nadya Angraeni,5,,a year
Trip.com Member,5,"Such a good capsule hotel nearby KRL station , bravo ,  bobobox juanda",a year
yeni kristina,5,selalu suka ke bobobox lokasinya strategis yg paling penting sih kamar mandinya bersih wangi,a year
Mario JT,5,"Bobobox paling oke. Communal space luas, kamar mandi luas. Cuma AC central nya agak terlalu ya",a year
Bahri Alhakimi,5,,a year
Pinastika Diningtyas,5,It is a very perfect place to stay for vacation since it's near Juanda Station. You can go anywhere from here.,a year
HIjriah Syam _Hajar eSchooL,5,"Seru, bersih setara hotel bintang 5 versi box..",a year
Nesi Listiani,5,,a year
Karnali08 Ali,3,"Bulan lalu ke jkrt nginep ke mari lagi
Ketemu lagi ama si Bocil resek dan bunda nya
Udah pernah bc kirain gw doang yg resah ternyata jg ada bnyk …",a year
Sheilla Usa,5,,a year
Dharajatya,4,"A good and simple pod to stay during backpacking. They have spacious communal area with water heater, water dispenser, microwave.",a year
Adi Yulandi,5,,a year
Ayu Ratri,5,Bagus hotelnya. Boleh check out jm 1 :),a year
rizal arnas,5,Good experience 👍🏻 …,a year
shamimah sariy,5,gapernah mengecewakan,a year
Rini Al Baqoroh,5,Good hotel in juanda.,a year
Rosyid Abdillah,5,Worth to try for short trip,a year
Manusia Biasa,5,"penginapan ter nyaman di pusat kota, turun stasiun juanda langsung ketemu pintu hotel, dekat istiqlal, monas, dan rumah makan padang, indomaret dan segala macam dekat banget, bintang 10 untuk pelayanan dan kamarnya, cocok unuk solo traveler, RECOMMENDED",a year
MUCHAMMAD SAEFUDIN,5,,a year
Dhipa Setiawan,5,,a year
MS Channel,5,,a year
Esra,4,,a year
Imanuel Frederick Christo,5,,a year
Jamal Belo,3,,a year
Midas,5,Pengalaman top.,a year
Rizky Ananda Putra,3,Ok biasa aja,a year
Sega Tolala,5,,a year
Hansen Dusenov,5,,a year
ira wawan,5,Bagus,a year
Resty Virgiana,5,,a year
Funzel,5,"I am going to give this place 5 stars because of it's upsides. Free drinking water, comfortable beds, good location, very good prices and facilities. The only criticism I can give is the outside noise of cars and the people sleeping next to …",a year
Tri Maryanto (antok),5,"Stayed for 1 night. Room was clean enough, but the bed is a bit stiff for me. Also the walls are not soundproofed. Nevertheless, I was able to have an adequate rest. The bathrooms and toilets are communal, but clean enough for me. I think …",a year
Muh Rizal,5,,a year
Benediktus Marcello,5,"Kalau butuh tempat buat istirahat , tempat ini sangat cocok buat kalian yg mau keretaan berangkat pagi atau sebaliknya .
Kamar bersih dan fasilitas wc jg terawat . …",a year
Vito Corleone,5,Rasanya nyaman menginap disini dan fasilitasnya oke banget,a year
Nadia,5,"Puas inap di bobobox juanda. Harga terjangkau buat istirahat, bersih, Ac dingin banget banget, pegawainya ramah. Tinggal bawa badan aja deh karna handuk dan air galon sudah disediakan. Lokasi deket dari stasiun gambir, deket jg dri sarinah, stategis",a year
Beny DiPi,5,Okeeee untuk penginapan yg asik,a year
Agustina PN,5,"Lokasi strategis, pod nyaman dan bersih",a year
Yunike Lestari,5,"Sumpah ini sih bakalan aku andelin kalo kemaleman dan butuh buat sekedar tidur doang, abis pulang nonton konser, nyari penginapan karna cuma buat numpang tidur doang, dari pada di hotel ecek2 gak jelas,akhirnya nemu lah bobobox ini,overall …",a year
Rika Fadilla,1,Duh toiletnya tolong segera dibersihinnn. Iiih!,a year
Farida Ariani Rachmawati,5,Best experience menginap di capsule hotel. Ke sini karena baru sampai di Jakarta Senin dini hari dan terlalu jauh buat pulang ke Bogor. Akhirnya last minute booking via Agoda dan dapat ✨best price✨. …,a year
Yani Yani,5,My second time transit here. Its location and comfortability makes me choose bobobox juanda whenever i need room to transit.,a year
Kafa Kafi,5,,a year
Aris Harisman,4,The bedsheet is a little bit dirty,a year
Lilian Tjandra,5,"Podsnya bersih, keren, dan dpt amenities-nya. Wloun di sebrang stasiun tp ga berisik. Bisa lah kalau mau staycation krn deket kmn2 :
5 menit ke Masjid Istiqlal …",a year
AA Pras,5,"Kamar bersih, Nyaman, cocok bagi yang suka menginap di pod room. Lokasi strategis di seberang Stasiun Juanda. Dekat dengan Masjid Istiqlal maupun Monas. Jangan lupa install aplikasi bobobox karena akan diperlukan saat checkin maupun buka pintu.",a year
juli prasetio,5,,a year
Bryan Yudha,5,"Tempatnya nyaman,enak dan rekomen untuk transit maupun menginap.",a year
Hanhan H,4,Kebagian selimut yang sobek. Tapi overall menyenangkan,a year
Wiweko Bayu Nurprabowo,5,"Lokasi strategis, dekat dengan masjid Istiqlal dan stasiun Gambir. Ada banyak pilihan makanan di sekitarnya.",a year
Valina Danar,5,"Nice pods, dekat dengan stasiun juanda",a year
Siska Agustine,4,,a year
Wandha Yunita,5,"Terbaik buat transit. Sampe Jakarta tengah malem tinggal check ini dan masuk pod buat bobo, nyaman pod nya, kamar mandinya bersih. Enak pokoknya.",a year
Imam Qordlowi,5,,a year
Arsanti Satriani Salim,4,,a year
Hermansyah Iman,5,Tempat ok,a year
muhamad tio Wicaksono,5,"Menginap 5 malam di sini nyaman, parkir kendaraan di bawah gedung tarif terjangkau",a year
Alie mufti Alie,5,Krennn,a year
Wibisana Salam,4,"Located strategic if you traveled with KRL. beside the Family Mart and across the Juanda Station. But from the TJ Halte it’s quite far, 400 M from the Halte Transjakarta Pecenongan which is can be accessed by foot. Host are helpful and …",a year
siswo s,5,,a year
Tyo c.s,5,"Tempat strategis depan stasiun juanda sekelilingnya juga banyak jajanan dan tempat makan, masjid istiqal monas dan stasiun gambir. Bisa late check in juga ...",a year
Wasis Casmito,5,,a year
Kezya kamillah Melyanti,5,Keren,a year
Mikel Adam,5,,a year
Trip.com Member,4.5,Place is good with complete amenities,a year
yusmianto use,5,,a year
Mommy Wiow,5,Nice place to stay before your train departure schedule because the location is close to Gambir Station,a year
Wing Pranata,5,,a year
Angga Pratama Novandyanta,5,"Nice place to stay, love it this place!",a year
Nini Ishak,5,,a year
Nurul Vitria Hastutik,4,good place to stay,a year
Indra Purnama,4,,a year
febri anto,5,"Cocok buat yang butuh tempat menginap, sekedar tidur /bermalam.
Ada toilet, kamar mandi, ruang nongkrong, wi fi.
Tidak menerima pembayaran tunai, siapkan pembayaran digital seperti ovo, dana …",a year
Ben F (Kiko),5,"Rooms are good, spacious and come with a few welcome additions like adjustable RGB lights as well as a ""meditation"" sound system that plays either rain of forest sounds. …",a year
Lena Palmer,5,"Great value for money for a capsule hotel in Jakarta.

The location is central but I wouldn't recommend walking anywhere - there's not …",a year
Ana Yuliana Jasuni,5,,a year
Ade Susanto,5,,a year
Muhammad Safriadi,2,,a year
Victor Leadero Sanjaya,4,"place and service is always good
one thing here that I've never experienced in other bobobox: the male toilet smells awful. It smells like the male staying there have poor aim, and sprayed the wall instead of the hole.",a year
Basori Ayunda,5,bersih. senyap. staff ramah. ac nya duiingin bgt. meski lubang nya udah ditutup rapat. kasur nya keras. bantalnya tinggi. wifi lancar jaya. g ada tivi. enaknya deket kemana2. depan stasiun juanda pass. ama masjid istiqal. masya Alloh,a year
anna safitri,5,"tempat menginap dg konsep unik, berbeda dg hotel, bobobox menyediakan tempat menginap didalam box dengan komposisi yg unik, disebut dg pods, pods atas disebut sky dan bawah disebut earth. pods sky mengharuskan pengunjungnya menaiki pijakan …",a year
Iqbal Ramadhani,5,a really nice place for staycation,a year
Neeraj Bhatti,5,,a year
Ina 354,5,lumayan bagus,a year
Gilang Rangga P,5,lantai cowo dan cewek tidak dipisah.,a year
7E_Ilham Ardiansyah,5,"Bagus tempatnya bersih, rapi, nyaman",a year
Ahmad Redho Nugraha,5,"Mungkin Bobobox paling strategis yang ada di Jakarta. Letaknya persis di seberang stasiun Juanda, deket minimarket, coffee shop dan pemberhentian Busway.",a year
Agus Priambodo,5,"Just perfect hostel in Jakarta and completely private dorm. If u need more space for ur luggage i recommend u to choose double bed. Choose Agoda for booking, more cheaper.",a year
Affan Habib,5,,a year
Ines,5,,a year
Rahadian Satria Pradipta,5,,a year
Muhamad Hamzah,5,"Pods 7, dilantai 3, resepsionis ramah, kamar / pods nyaman walaupun kecil (tidak direkomendasikan untuk orang yang  phobia ruangan sempit) lampu warna-warni dan bisa di sesuaikan warna dan pencahayaannya, kamar mandi bersih disediakan …",a year
cynthia arhoni,4,,a year
Syani masinta and zhafran,5,,a year
Kishor Dass,5,It's nice place at reasonable price and prime location,a year
Ahmad Khairun,5,"Super nyaman, Super Hemat, + WiFi Super oke. Lokasi strategis. Dekat dengan stasiun KRL, jadi kemana-mana mudah dan murah.",a year
Farikhatun Setiawan,5,Spot ojol,a year
Mahdalena,5,,a year
Arlyman Dela,5,,a year
Tri Asworo Mituhu Subekti,5,,a year
Fajri Gustianto Aghdag,5,Wewewee kejetot njirrr,a year
nightsparks,5,"I had a great experience while staying in Bobobox Juanda. The staffs were very helpful and the services were great. For a capsule hotel, it was not expensive. My favorite part about Bobobox Juanda was the location, it's near Gambir and Juanda Station, so I could easly go around the city with KRL.",a year
Azka Sanny Fauziah,5,Memuaskan,a year
Alif Ismaya,5,"tempatnya super strategis, terletak di pintu keluar stasiun juanda, ruko sebelah kiri. bobobox sendiri terletak di lantai 3, naik lift terlebih dahulu. …",a year
Reza Febrio,5,"nyaman banget tempatnya, deket family mart, indomaret, stasiun juanda, masjid istiqlal. tapi kalo pilih yg sky agak ribet soalnya harus naik naik dulu kalo mau ke kasur😅 …",a year
opan sopandi,5,,a year
Raysa Romaska,5,,a year
Asrie Ariestya,5,Good experience to stay one night in here. So comfy compact,2 years
Sigit Tirto Aji,5,,2 years
Dearnusaurus,4,"Bagus, sebrang stasiun juanda",2 years
windatariii,5,"Bersih, nyaman, worth it.",2 years
Ade Fitri,5,Ok,2 years
Hendra Hermawan,5,Sesuai ekspektasi. Lingkungan dan kamar yg rapi bersih. Bathroom dan toilet juga bersih dan ga bau. Ada mushola. Refill air. Murah walaupun kecil ruangan nya tapi ga sumpek,2 years
Kang Guru IPA (Robertusdim),5,,2 years
Sen “Shens oe” Zu,5,"Samping stasiun juanda persis, dekat halte busway juanda, sebrang istiqlal... Tempat yg paling strategis klo buat transit naek angkutan umum apapun....",2 years
Dilshad Mohamad,5,it was a great experienc to stay in bobobox . I will kepp this memory alive in my FB...forever inshahallah 🙏 …,2 years
Erny Santoso,4,Nice room. Affordable price,2 years
Mochamad Fadlan Abdillah,5,,2 years
Rafika Rahmawati,4,,2 years
Novi Indah Setiowati,4,,2 years
Incess Ayi,5,"Luar biasa,pokoknya harus nginep di bobobox....time to relax",2 years
amalia,5,"Lokasi super strategis di exitnya juanda. Staff ramah dan siap membantu, karna kebetulan waktu itu apps bobobox saya error. Untuk kamar 100ribuan alhamdulillah sudah cukup untuk saya. More than capsule hostel. Air panas menyala dengan baik, toilet bersih, ada hair dryer. Musholla juga bersih. Cocok buat backpacker",2 years
Juna Juna,1,Host nya cuek lambat respon harus datang ke resepsionis dlh buat melapor perihal kendala di kamar di Fiture chat ga di balas  no recommend kecewa sudah sering stay disini tapi baru ini saya kecewa berat..semoga kedepannya lebih baik dari sebelumnya,2 years
Aprilia Ihwatul,5,,2 years
QG,5,"Tempatnya nyaman, harganya murah dan strategis juga. Setelah beberapa kali saya mencobanya untuk datang ke tempat ini, saya berani merekomendasikan tempat ini dengan bintang penuh. Jadi bagi siapapun teman2 yang ke Jakarta dan butuh tempat menginap saya sangat merekomendasikan bobobox juanda ini. Mantap hehehe",2 years
Mahmur Ajah,5,"Lumayan luas dan nyaman bersih juga sih,",2 years
Fajar Ramdhany,5,,2 years
Aan Ryan Anggoro,4,"nice place,nice service,nice facilities,strategic location, but one thing to pay more attention, housekeeping. especially on bathroom floor, some yellow stain exist here and there though there is a cleaning checklist sheet showing the …",2 years
Mas Iqro74,5,Recommended sh. Lokasi strategis. Dan kamar nya bgus. Cuma wktu itu aku ga dpet promo 😭. Tpi ga papa sih harga pas sesuai dengan fasilitas nya …,2 years
Ari Syahuri,3,,2 years
kardhana kardhana,3,"Lokasi strategis, resepsionis komunikatif. Yg harus diperhatikan jika memilih kamar bawah (earth) ada kemungkian untuk mendengar suara berisik dari kamar atas (sky) dan itu akan memgganggu kenyaman beristirahat. Walaupun sudah ada quiet hours. Untuk yg akan menginap ada baiknya mempertimbangkan posisi kamar (earth/sky).",2 years
septifany runtu,5,,2 years
Muhammad Efan Abdulfattah,5,"first thing to take a note is the bbbx located at 3rd floor, you'll see the sign if you come from Juanda station. It's so easy to find any foods here like chicken, Korean food, noodle, and popular product like chatime, kopi kenangan, and …",2 years
Hendra TP,4,,2 years
Rima App,5,,2 years
Fandhy Yudanto,5,It's a nice place to stay for backpacker.,2 years
Jofip,5,"Suka banget untuk menginap disini. Aman, nyaman, bersih. Lokasi strategis. Dekat dengan family mart dan Stasiun Juanda.",2 years
Lena Nuraena,5,Ya walaupun tempat parkir nya horor tp dari pelayanan dan kebersihan itu sangat lah baik,2 years
Umar Hasyim,5,,2 years
Sensei hasan basri,5,"Enak bgt lokasi nya maubke satsiun masjid Istiqlal Monas katedral gereja air nya juga bersih dan ga bau , hanya saja mohon untuk panitia di bersihkan lagi toilet nya saya masuk bau Pesing,",2 years
Agus Wahyudi,3,,2 years
Meri Tri Andini,5,"Tempatnya nyaman, bersih pokoknya ga nyesel nginep disini. Lain kali mau 3 harian kalau ada keperluan lg 😁 yang belum pernah wajib coba kesini untuk pengalaman gimana rasanya nginep di pod itu 😁 …",2 years
Nur Handayani,4,"Keren bgt sih pelayanannya. Tapi naik turunnya itu lho, kudu lewat tangga. Liftnya rusak. Gatau dahbrusak dari kapan.. Sayang bgt bintangnya kurang gegara lift..",2 years
Dwi Listiani,4,"Hotel kapsulnya cakep, bersih, woth it jika untuk staycation atau backpacker satu smpai 2 orang. Dan juga coverage sinyal telkomsel ini sangat kurang, jadinya saya kasih bintang 4 aja.",2 years
Rahman,4,"Hal pertama yang saya suka adalah lokasinya yang sangat strategis berada di pusat kota Jakarta.. dekat dari stasiun kereta Juanda, dekat masjid Istiqlal dan hanya beberapa menit berjalan kaki dari monas sambil menikmati keramaian kota …",2 years
syarif hidayat,5,"Strategic location, easy to find. Awesome experience staying here. Hopefully the service will always this good, not occasionally.",2 years
Adil Abdillah,4,,2 years
Auliarahman Galang Feroma,5,"Lokasinya strategis dekat stasiun gambir, 15 menit naik gojek. Berada di lantai 3, dan tersedia lift. Pihak resepsionis ramah. Untuk check-in membutuhkan apps bobobox. Kamar dan kamar mandi bersih dan nyaman. Rekomended untuk tempat transit atau sekedar menginap.",2 years
Intan D,5,"Nyaman bangeeet tempatnya!
Stay disini kemaren karena sebelum mudik lewat gambir biar engga kejauhan. …",2 years
bagas koro,5,Nyaman bersih dan fasilitas sesuai kebutuhan,2 years
Amanda Tiara Salsha Putri,2,"check in malem, kedapetan mas2 cs nya ga ngenakin banget, tamu ga di sapa, bangun dr kursi pun engga sama sekali wkwkw. ditanya baik2 responnya aduh ampun deh, trus juga kena zonk sama lift nya, ngeri banget masa tbtb pintu lift nya ga kebuka, dan tempat parkirannya kumuh+bau banget yaampun... tolong yaa dibenahi lagii",2 years
tri wiyatno,5,,2 years
Farhan Noer,5,"Menginap 1 Malam di Bobobox Juanda
Lokasi nya strategis dekat dengan masjid istiqlal, gereja katedral. Aksesnya transportasi umum juga gampang karna dekat dengan stasiun juanda dan halte …",2 years
Han Ah Ya,3,"Sorry to say, dari sekian banyak bobobox yg pernah gua tinggalin, ini the worst dari sisi ""kenyamanannya"".
Gua syok bgt pas sadar kalo ternyata sprei, sarung bantal, selimut, itu bekas …",2 years
Irwan Anwar,5,,2 years
Rohmat Setiawan,5,"Lokasi sangat strategis. Dekat dengan stasiun Juanda. Dekat juga dengan Family Mart dan beberapa kedai minuman kekinian kayak Kopi Kenangan, Gulu-Gulu, Chatime, pokoknya banyak deh. Dekat juga dengan halte transjakarta dan dekat juga sama …",2 years
Halim Perdana Kusuma,5,Selalu jd tempat healing terbaikk🤩 …,2 years
Arief Purnama Muharram,5,"Pengalaman menginap di Bobox cukup menyenangkan. Pods bersih, AC dingin, dan suasana relatif tenang. Untuk makan tersedia pantry umum dengan fasilitas westafel untuk mencuci, dispenser air panas dan dingin, dan microwave. Jika ingin …",2 years
Theresia Vina,5,"First time staycation di sini dan first impression adalah kece, cozy, nyaman, asik, bikin betah seharian disini, kebersihannya terjaga, pelyanannya ramah dan cepat. Tempatnya ada di lt.3,  Bobobox ini bentuknya kayak pods gitu isinya kasur …",2 years
Talitha Kirana,4,recommended for solo traveler who is looking for a cheap place to spend the night. room and bathroom are clean. spacious communal space. free water to drink. close to Juanda KRL Station and Istiqlal. great if u want to explore Jakarta.,2 years
Nur Aprilanyae,3,,2 years
Agung Kurniawan,4,"Ke sini pas libur Idul Fitri, suasana agak sepi. Petugas FO cukup ramah. Untuk podsnya buat yg baru pertama kali nginep mungkin bakal agak kesulitan buat buka pintunya. Bed terbilang keras tapi masih cukup nyaman untuk tidur. Sayangnya di …",2 years
Natasha Nouvelle,1,Tempatnya sbnrnya asik dan nyaman. Tapi sayang bgt staffnya kayak bodo amat. Posisi lg di kamarmandi cewek dan mau mandi. Staffnya tau ada org. Tp dia bodo amat ngisi sabun. Gk ada ngomong permisi atau apapun. Memang kamarmandi ada pintunya …,2 years
Prambudi Handoko,5,,2 years
lutfi crot,5,,2 years
akuadin,5,"Beside Juanda Station, strategic place near great mosque Istiqlal & culinary spot",2 years
Ekoyandes 'minded,5,Smntara gw nilai segini karena blm pernah nginep di sini klo udah pernah gw nilai bintang 5 tentunya,2 years
Puty,5,"Pod nya bersih, kasurnya bukan spring bed hotel umumnya, area publik juga bersih, tangga darurat kotor banget, kamar mandinya banyak dan bersih, kalau ditambah pewangi ruangan di kamar mandi lebih baik :), lantai kamar mandi agak lengket, …",2 years
Gunawan,4,"Kamarnya bersih, toiletnya standard kayak toilet umum. Cuma ga ngerti pas tengah malam mati lampu ntah brp kali jadi tidur pun kurang nyenyak. Kl kamarnya bisa lebih meredam suara dari luar, akan luar biasa krn suara2 dari luar bahkan suara …",2 years
HS,5,Selalu jadi tempat favorit untuk menginap,2 years
inyomanyuli yanto,4,"Lokasi strategis menurut saya, Dekat dg halte Transjakarta dan St. Juanda bagi yang mau bepergian via KRL. Dekat dg katedral dan masjid Istiqlal. Cari makan gampang banget, Deket dg cafe dan minimarket,",2 years
Eko Budiantoro,5,Rekomended Banget Lah...,2 years
Viski Arditia,4,"Sabtu,16 april 2022 - minggu, 17 april 2022.

Secara strategis sangat strategis sekali dari turun stasiun Juanda jakarta, …",2 years
pandu setioning,5,"The hotel was very near with the great mosque. The room was very cheap and the staff was very helpful and kind. The room was clean, but the toilet seems smell awful. Need parfum or something that helps to eliminate the smelly",2 years
rio purwanto,5,,2 years
Atssania Zahroh,5,"Nyaman , suka naa",2 years
Syamsul Ma'arip,5,,2 years
Muhammad Farid Al-Faritsi,4,"Lokasinya enak banget dan strategis. Tempatnya bersih termasuk di dalem kapsulnya. Fasilitasnya lengkap dari kamar mandi, ruang makan, sama musholla. Sayang aja pas kesana WC laki rata rata agak bau dan keabisan sabun pas mandi malem-malem.",2 years
Devi Sarina,3,"Overall bagus tapi mungkin wifi ketika malam hari lebih di tingkatkan lagi karna sangat mengganggu ketika nonton drakor, masa saya harus ke kitchen buat nonton doangg :')",2 years
Kevin Stefanus,5,"Bobobox Paling Nyaman Dan Paling Strategis Di Jakarta

- Pods Yang Dibersihkan Setiap Hari (Bisa Request) …",2 years
Dzaki Putranto,5,,2 years
Aditia Rendy Wicaksono,5,"Staff ramah fasilitas lengkap, banyak makanan disekitar",2 years
Fikri Haikal Lubis,5,,2 years
Nandi Channel,5,"Lokasi strategis, parkiran luas, cukup banyak pods yg tersedia",2 years
Pieter Barin,1,tolong air shower nya di perhatika.kecil bgt hampir gk klr airnya,2 years
Iqbal Rachman,5,,2 years
Yose Hadisaputra,4,,2 years
Gilang Ramadhan Ma'sum,5,Bagussss pokonya,2 years
Abdul haris Munandar,5,Keren abiz. Bobobox juanda mohon pertahankan kebersihan dan kenyamanannya. Jgn kasih kendor ke pelanggan yg sdah pernah disana ke tempat lain. Bobobox is okk bangat.  Yg blm coba nyok nikmatin menginapp di bobobox juanda,2 years
thonny ch,5,"Pro:
1. Location is literally near Juanda train station.
2. Easy access with any transport, Busway, online cab, etc. …",2 years
Abid Lpg,5,Tempat Enak Untuk Melepas Lelah,2 years
Robin Setiawan,5,,2 years
Yosef Mardani,5,"Good and clean place, affordable price",2 years
Natalia Timothy (Naomy),5,,2 years
Agung Pradjoko,5,sayangnya ga ada kursi utk yg single,2 years
M A Faris (FF),4,"Tempat yang enak untuk sekedar staycation

Kecepatan wifi ga ush ditanya …",2 years
Dimas Bagus,3,"Untuk harga 190k perpods lumayan mahal,lebih baik ke hotel sekalian,fasilitas lebih banyak dan lebih fleksibel",2 years
Siradj Al Fauzi,5,,2 years
Visunu Wi,5,"Bagus, nyaman, lokasi di lt.3. Ada penjual makanan dan minimarket disekitar penginapan.",2 years
Atsir Eibah,4,"Cukup nyaman, lokasi dekat dengan stasiun Juanda, deket sama tempat makan seperti warteg, soto, nasi padang.",2 years
Tito Aditya Perdana,5,,2 years
Nurul Rahma Jeannita,4,,2 years
Pungkas Syahadat,5,More direction from entrance needed,2 years
suryawan puji,5,,2 years
Wahyu Wijaya,5,"Tempatnya nyaman cozy lah, deket sm stasiun juanda tinggak jalan kaki nyebrang sampe deh. lokasi di ruko rafflesia square lt. 3
pelayanan ramah dan tanggap. oh ya ada kemarin saya seminggu di sana, untuk yg …",2 years
Moonlight Cafe Belitung,5,,2 years
Gabriel Prananda,4,,2 years
Aprilliana Putri,4,,2 years
Raka Gusfi Wisesa,5,,2 years
Azzrelutfi,5,"Staycation pertama guee bareng sahabat, lumayan dan worth it karna disamping nya juga banyak cafe dan deket bgt dari stasiun.",2 years
Fathiara Luthfiana putri,5,"Dekat stasiun, bersih dan murah juga. G nyesel, mau nginep lagi disini",2 years
Aulia Nur ramadhani,5,,2 years
Andri Moka,5,Mantap lah pokoknya,2 years
Viradhea Laksawana,5,,2 years
K. Bara Wedaloka,5,,2 years
Reza “Reza” Levintara,5,"Bagus, hotel kapsul yg nyaman. Lokasi strategis di samping stasiun juanda. Jakarta Pusat.",2 years
YULIUS DESIGN,5,,2 years
KONTEN KREATOR,5,Iptahudin.com,2 years
Syarif Sultoni Harahap,5,,2 years
Febrian Tantya Putra,5,"Bermalam selama 1 hari 1 malam (20 Nov 21) Suasananya sama dengan cabang lainnya, nyaman. Agak bingung harus kemana saat sampai, ternyata ada petunjuk di pintu depan, tapi saat itu pintunya dilipat ke dalam, sehingga tidak terlihat. …",2 years
Amri Amuella,4,"Lokasi dekat dengan stasiun Juanda ..
Posisi di ruko gitu ada di lantai 3 ..
Kebersihan Kamar oke …",2 years
Govindarajan Umar Faruq,5,salah satu opsi terbaik untuk fast travelling di daerah jakarta pusat.,2 years
Gilang Manunggaling Asmoro,5,"Sangat nyaman dan Cozy
,dekat dengan stasiun Juanda, akses turun dari stasiun tinggal menyeberang.
dekat dengan masjid istiqlal, akses naik jembatan penyebrangan sampai ke masjid istiqlal",2 years
addien riski,5,"Good, bersih, strategis",2 years
Nr Shinta,5,Good,2 years
Safira El,4,,2 years
Yosep Kristian,4,,2 years
Christian N H,5,"enjoyable place to have some rest.
kebersihannya mantab,ruang communal yang cukup luas,dan tentunya sudah menerapkan physical distancing. lokasi di tengah pusat kota, dan persis di depan stasiun …",2 years
Awal Awal,1,"Gag boleh makan di Kamar!
Tapi di tempat makan Bau nya tamu kayak sampah ! …",2 years
dig pras,5,Bagus pelayanan baik,2 years
A. Syafri Rizkiansyah,5,"Nyaman
Murah",2 years
SYAMSUL BAHRI,5,Good,2 years
Andre Septian,5,"Cozy ❤️
Cocok utk sekedar istirahat sebentar sebelum melakukan perjalanan jauh dari stasiun gambir. Daripada ke penginapan2 gak jelas di sekitarnya seperti OY*, jelas bobobox paling worth it, karena harganya yg sangat bersaing.",2 years
rizki saputro,4,,2 years
