nama,bintang,komentar,Waktu
Frans De Kweldju,5,"Great place.. beautiful….
Alam masih sangat asri..
Udara yang sejuk, bersih dari polusi udara maupun suara.
Dengan kabin yg minimalis dan modern.
Sangat unik…
Sangat sesuai utk sejenak menghindar dari kepenatan kota besar.
Semua ditata sangat menyenangkan.
Peraturan yg dibuat juga bagus untuk menjaga privacy antara tamu, sehingga terasa nyaman untuk kelompok kecil maupun kelompok besar..

Sangat cocok untuk yang ingin mengadakan acara kebersamaan.
Dilengkapi juga makanan yang terpisah. Jika ingin masak masak sendiri. Bakar bakar daging juga tersedia dengan kompor gas portable.
Ada juga dapur umum yang bisa digunakan bersama/gantian.

Area yang luas membuat kita dapat memanfaatkan untuk jalan jalan santai maupun jogging.

Tersedia tempat duduk di beberapa titik dengan pemandangan yang indah dan berbeda beda.

Akses jalan menuju ke area ini juga bagus.",a year
LisSa Nugroho,5,"Great place
Excellent service",a year
Hendraven Saragih,4,"Air panas di kamar mandinya kurang berfungsi dengan baik. Namun secara umum, menginap disini menyajikan pengalaman yang berbeda",a year
Qurratu Akyun,5,Pengalaman yg sangat menyenangkan having holiday bersama keluarga disini. Suasananya tenang dan sejuk bgt. Pelayananx oke bgt. Additional Breakfast nya juga enak 🤩 pas dapat diskon debit bca jadi murah sangat. Absolutely recomended 👍 …,a year
Monique Dwijayanti (Monique),5,Nice place for take a rest from hectic city,a year
Alamsyah Mahardika,1,"Pertama kali nginep disini, check in pas udah malem.  Ternyata air panas mati, setelah dicek katanya harus nunggu 90 menit biar ready, eh udah lebih 90 menit gak ready"". Katanya sudah double check tapi kenapa bisa kejadian seperti ini. Not recommended, ga ada tanggung jawabnya.",a year
sukris tiono,5,"Semua nya bagus..
Hanya saja bobocabin ini berada di wilayah pemandian air panas pacet,yg mau gak mau harus bayar tiket masuk wisata dan parkir kata petugas yg jaga d gerbang.
Menurut saya ini harus nya ada izin tersendiri sih bagi bobocabin dan peraturan yg jelas krn kesanya biaya yg d tarik dari petugas yg jaga gerbang d anggap pungli bagi cust yg mau k bobocabin.",a year
Dav Don,5,"untuk akses jalan masuk dari loket wisata jalan lumayan baik namun setelah masuk ke arah bobacabin jalan rusak parah perlu diperbaiki karena lumayan dalam lubangnya, saya mendapat cabin ditengah kalau ambil jalan lurus ternyata jauh mending ambil jalan menyamping lebih landai dan dekat
untuk fasilitas kamar lengkap namun untuk ukuran saya yang besar toilet/wc nya terasa kecil
untuk makanan kemarin banyak yang tidak ada jadi memilih keluar makan nah disini ticket masuk wisata sebaiknya jangan dibuang karena jika akan masuk lagi bakal ditanyakan
tea time disore hari terasa nyaman dan tenang dengan pilihan yang ada pas dinikmati dibalkon dengan kabut (meski agak mahal tapi enak dan pantas dengan kwalitas serta penyajian)
untuk tempat tidur profile nya keras tapi cukup nyaman ac dingin , meskipun pada awal datang terasa lumayan dingin namun setelah beradaptasi tetap menyalakan ac karena cukup gerah didalam cabin

saran mungkin bisa disediakan sandal karena kalau kita lepas sandal diluar itu tidak nyaman dan bila dipakai cabin jadi kotor , dan fasilitas payung juga karena dicabin saya tidak ada payung jadi saat grimis kesulitan untuk keluar , setelah menghubungi lewat applikasi payung baru diantarkan , selebihnya puas mengginap disini dan berencana akan kembali lagi",a year
yesky yanuar,5,"Sangat bagus, pelayanan ramah sekali, suasananya nyaman dan asri",a year
Apri Wijaya,5,,a year
Rut Setiawati,5,"Tempat bersih, cocok utk healing, check in sangat mudah",a year
Nama Depan,5,"syahdu sih, karena emang suka alam, malem bisa pesen menu buat bakar bakaran,, sarapan cari keluar deket pemandian air panas,, masakan enak harganya murah,",a year
Pamella _w,5,,a year
Cik Meymek,5,Luar biasa,a year
Diana Royanto,5,"Amazing views and comfortable cabins. The place was very clean and well-kept. The only thing lacking was food variety and there was a slight plumbing issue in our cabin. Other than that, it was an excellent stay and we would love to come back again 😁",a year
Patricia Wj,5,,a year
Fajrul Falah,5,"Harga cukup affordable, yang penting jangan weekend aja sih, agak pricy juga. Servisnya bagus, lokasi mantep banget.",a year
Zhara Rnt,5,,a year
m2 coustic,5,Joss gandoss morokotos mletos mletos,a year
Michelle Atalya Soeleman,4,,a year
Robin Prasetyo,5,,a year
Fitriyah Indah63,5,,a year
Nur Abadiyah,5,,a year
siti aminah,5,,a year
Iwan Sudarawiyono,1,Alamku kau buat tempat bisnisan..dimana alamku yg dulu untuk kemping ...sekarang kau injak2 buat kekayaanmu belaka..,a year
Dwi Ratna AN,4,"If you want to blend with the natural concept, this is the best place for you to try. Their pods were clean and tidy also the ambiance is very peaceful. Gonna back here again when needed time to heal",a year
Debra Charlotte,5,"The best experience. Kamarnya estetik, viewnya juga bagus. Sayang akses kesini jalannya ga bagus. Tp begitu smp lokasi hilang semua rasa stress. Cocok untuk healing.",a year
Haryanto Agung,5,Kamar bersih. Pelayanan ramah. View bagus. 👍👍👍,a year
dina wulandari,5,"Dinginnnn, sejuk. Bagus banget suasana disini. Betah.

Alam nya masih asri, pohon-pohon masih tinggi-tinggi tapi tertata rapi. Bersih. Kamar mandi bersih. Kamar bersih.

Masih kedengeran suara burung-burung berkicau. Menyenangkan. Harus balik lagi kapan2.",a year
Akhmad Junaedi,5,Pelayanannya ramah tempat bagus catering masuk juga disambut dg baik,a year
edy susanto,5,Adakah nomer yg bisa di hubngi,a year
Maimiaw,4,"Tempat nya sangat cozy dan nyaman cocok untuk yang mencari ketenangan.
Udara bersih dan fasilitas lengkap. Kasur sangat lebar bisa untuk keluarga dg 1 anak kecil.

- kasur keras
- bantal tipis mimpes bgt udah ga ada isinya
- air panas sedikit tidak selalu ada dan dibatasi 2 org dewasa (15L) pdhl harga kabin sangat pricey dan lokasi yg dingin mengharuskan ada fasilitas air panas yang cukup untuk mandi.
- saya bingung dg desain pintu shower, krn air tetap merembes keluar bahkan sampai masuk ke kabin.",a year
Orchidea Poespodiwirjo (Zha Orchidea),5,"Perfect place for family vacation.. located in the middle pine forest, perfect serenity.. carpark available, contactless check in and check out process, cashless transaction only.. not recommended for disability due to contoured landscape.. room service available, public kitchen and public area available too.. beware of foggy weather along the way... anyway, this place is worth for nature adventure experience with less effort since the officers would be there to assist you.. what an unforgettable experience, will come again next time!",a year
Adit KENZIE,5,,a year
Serly Angga,5,"Tempatnya bagus bgt ,,
Bangun tdr berasa ada yg nyambut y itu kicauan burung
Nyaman banget bikin ati ayem

Cm jalan masukny perlu diperbaikin
Tp over all bagus bgt
Makananny jg klo bs dilengkapin heheh",a year
Iswan Subiantoro,5,,a year
Nurdin Affandi,5,,a year
leo kurniawan,5,"Tempatnya nyaman sih tenang bgt ditengah hutan pinus. Cuma faislitasnya kurang gk ada tv,trs kopi jg gk dksh, sarapan juga harus beli. Staf ramah bgt bintang 10 buat staf nya",a year
Kaisar Fauziansyah,5,,a year
Jian Idrus,5,"Pengalaman baru menginap di tengah hutan pinus dengan kualitas kamar setara hotel bintang 2.
Kamar bersih, wifi cepat. tapi tidak tersedia tv",a year
Wino Ramadhan,5,"Cool place with stunning view, can’t wait to come back here!",a year
Abu Hawin,5,"Booking type Family 3 dewasa 3 anak Pemandangan dan suasana bagus. Pelayanan ramah. Tersedia BBQ juga, ada dapur bersama & bonus berendam air panas di jacuzzi...cmn tidak bisa pilih room kalau beruntung dpt room dng pemandangan apik.sangat puas insyaa Allah akan kembali lagi ke bobocabin padusan",a year
Eri Susanto,5,Apik,a year
Enrico R (03r1c),4,,a year
Abdur Rahman,5,,a year
klepon ojitchi,4,"suasananya cukup oke, masuk di kawasan wisata (ada loket karcis, harus bayar, hitungannya harian)
klo siang agak panas soalnya lokasi bobocabin kali ini gak begitu dingin dan tinggi
pagi-siang-sore banyak banget lalat nya, cukup mengganggu klo kalian suka duduk di balkon outdoor
tapi 1 cabin pasti dapat tempat duduk diluar dan tungku api utk bonfire
utk porsi makanan saya sempat pesan beberapa macam, sempat coba teh saat sore hari lucu banget penyajiannya dan juga sempat coba bonfire di balkon saya
utk kuah, porsinya banyak dan cukup mengenyangkan, kuahnya banyak dan macam variasi lauknya juga banyak
utk grill, saya cocok dengan daging saikoro (cubed / diced beef) tapi kurang cocok dengan daging shortplate nya
tapi sausnya sempurna jadi gak banyak cingcong sih, tinggal lahap aja
ternyata bisa pilih saus, namun kemarin saya menginap belum bisa pilih mungkin karena masih baru buka jadi gak selengkap biasanya

klo kalian menginap weekdays, privacy enak dan nyaman sepi
tapi klo weekend, katanya hanya sisa sedikit kamarnya, jadi saya sarankan booking aja lewat app dulu
unfortunately kalian gak bs pilih lokasi cabin yg kalian mau, jadi yaudah kebetulan saya dapat posisi atas, klo dapatnya bagian bawah ya siap2 aja naik turun tangga
cukup melelahkan sih, tapi untung suasana tenang bunyi belalang dan serangga dan sejuk jadi nyaman2 aja keliling sana sini

pastinya bintang -1 ada hal yang kurang menurut saya
staff terbatas, jadi kurang gercep klo ada kekurangan
mejanya gak dibersihkan kecuali kalian mintol / diinfokan dulu, jadi sering2 mintol staffnya aja hehe (dari malam saya bbq, paginya sarapan tapi gak dibersihkan dulu, tunggu staffnya diinfokan baru dibersihkan, kurang bersih utk meja dan lantainya, kalian pakai alas kaki aja yaa)
ada ruangan dapur bersama, namun gak ada pancinya, isinya ada dispenser (tapi galonnya kosong / abis), wastafel (dilengkapi alat pembersih + sabun), microwave (lumayan buat masak popmie / popcorn)
ada serangga (kebanyakan semut) bisa masuk di area cabin ruangan kamar saya, cukup mengganggu mengingat semutnya merayap2 dekat panel di kasur saya (siapkan hogasan / insect repellent!), dan unfortunately pas saya lagi di kloset kamar mandi, eh ada temen yg hinggap di punggung saya, dingin2 yg mana kupikir air netes soalnya gerimis saat itu, saya kebas ternyata itu mah lintah, untung sih gak nempel dan gigit banyak (ada bekas merah tapi kecil dan saya aman sampai sekarang sehat2 aja)
bonfirenya posisi duduknya kurang pas, malah asapnya yg kena di badan saya semua dan mejanya jadi kotor (pastikan kalian nyalain api sehabis makan selesai ya!)

dan pastinya ada banyak kelebihan buat kalian yg pengen coba stay disini!
tea party set nya memuaskan (meskipun pricey tapi super worth berasa kyk piknik diluar negri)
malam hari dingin dan sejuk angin berhembus cocok banget bonfire
sabun dan sampo wanginya harum dan gak pelit!
cocok banget buat kalian yg butuh healing2 ala jaman now, karena sepi, sunyi, gak ada TV, nyaman buat main HP / Console berdua / berempat buat menjalin hubungan lebih tenang n happy!
wifi cukup kenceng n stabil!
akses cari makan diluar cukup dekat meskipun butuh effort klo mau jalan kaki soalnya nanjak gitu
gak ada kabut klo malem, jadi foto2 pun masih jelas bangettt
pelayanan staffnya sangat memuaskan dan ramah!
area parkirnya cukup luas dan indah klo pagi (di antar hutan pinus)
jalanan setapak dilengkapi lampu membuat nyaman klo kalian mau night-strolling
gak ada saingan buat teknologi cabin se-indonesia (warna lampu kamar bisa pilih sesuka hati, door-lock-access, dilengkapi speaker) semua fasilitas barangnya mahal2 (berasa super worth)",a year
Riska Ncis,4,"Overall bagus, tapi pintu kamarnya masih ada celahnya, khawatir ada hewan2 kecil yg masuk. Lalu jendela ada penutupnya, cuma seperti kurang rapat dengan jendelanya jadi menyisakan jarak yg terbuka dikit",a year
iwan doyo,5,,a year
Ika Nurul Indah Sari,3,,a year
Josephine M,5,"Tempat cukup bersih consider it’s literally in the forest. Staff sangat amat membantu terutama saat bawa2 barang dan ramah ga ada jutek nya sama sekali padahal capek banget bawa2 koper naik turun. Price reasonable.
Naik turun pake tangga. Cukup capek naik turun kalo dpt cabin yg di bawah. Tp yg cabin bawah view nya langsung pohon2 and hawanya bener enak banget so terobati capeknya. Rekom request kamar yang ga terlalu bawah kalo ga kuat naik turun tangga.

Overall very good experience.",a year
Shinta Ayu Mariana Sari,4,"Pas nginep disini, lumayan dapet harga promo sih, sejuk, asri, nyaman suasana nya, sayangnya kasur nya kurang empuk menurut saya, hehehehehe😁.
Jd mmbuat srg bangun karena krg nyaman itu, mungkin ke depannya bisa diganti yaaaa, dan fasilitas khususnya buat anak anak ditambah, misal ada playground, jd anak anak gak cepet bosen....
Tp selebihnya, teknologinya, keramahan staf, top deh..... ☺",a year
dava adistyaaa,5,"staff ramah, pelayanan bagus, kamar bersih",a year
Herry Ahe,5,,a year
heru fotografer,5,,a year
INDRI,5,"Tempat nyaman, kamar bagus dan bersih, pelayanan luar biasa bagus dan gercep, semua pagawai hotel ramah dan full senyum",a year
Wilmar Eko Baryano,4,,a year
Irfan Bakhtiar,5,"Overall, bobocabin padusan sangat recommended. Sempat agak kebingungan menuju ke sana karena diarahkan google lewat Tahura Soerjo, akhirnya ketemu, ternyata mestinya lewat Padusan...
Pengalaman glamping yg tak terlupakan. Layanan cepat, semua serba cashless dan application based. Pesan BBQ, lengkap, alat oke. Lokasi juga bersih, dan cukup terkendali kebersihannya, semoga bukan hanya karena masih baru.
Sedikit catatan, siapapun yg tidur di sini harus siap dg kasur ala camping...nggak empuk, hehe
Semoga lancar dan sukses bobocabin padusan, dan semoga tetap terawat, terjaga kebersihannya, dan terjaga excelence servicenya",a year
Anthony Harman,5,Tempatnya asik. Nyaman dan menyatu dengan alam,a year
Devi Nasution,4,"Jujur untuk pemandangan dan kenyamanan sangat sempurna. Tetapi, ada beberapa hal yang mungkin bisa disempurnakan oleh Tim Bobocabin. Saat kami menginap, kami mencoba memesan Barbeque Menu yang ditawarkan tapi sangat disayangkan banyak yang tidak tersedia. Akhirnya kami memesan ""Marble Tenderloin"" dan Tea Time, koreksinya adalah setidaknya pengunjung disediakan gunting untuk memudahkan dan pisau yang diberi adalah pisau roti yang mana harusnya berbeda dari pisau steak, sehingga sulit sekali memotong daging yang tebal.

Staff sangat responsif, tapi terlihat bekerja sendirian hingga kewalahan dan terburu-buru meninggalkan kami setelah memberikan set. Staff tidak sadar bahwa terkadang ada juga pengunjung yang tidak mengerti cara menggunakan kompor gas, HEHE.

Semoga ke depannya, bisa lebih disempurnakan pelayanannya! :)",a year
Novi Indah Setiowati,4,"Finally we can get another quite good option for camping hotel around pacet area.
You must buy entrance ticket because this accomodation located at wana wisata padusan.
15k/person.

When I visited on middle december 2022, there are few construction project - the owner maybe still build several supporting services area.

If you want to eat BBQ or Sukiyaki, they serve several package that you can choose. But you can bring your own stuff to make your dining experience feel satistied.

Bobocabin helper is very friendly and helpful, they obey no tipping rules.
You can get free entrance ticket to jacuzzi pool (4 minutes walking distance) from Bobocabin, but don't expect too much, they say open 24hrs but I recommend you come visit early morning.

I don't recommend this accomodation if you bring family member with 60+ years old, because countour of this area very challenging.

My shower very slow when I get bathing, it could be better next time when I visit this bobocabin again. And the last thing,
There are guest that doesn't obey quiet time!",a year
Bilal S.P Chalimi (Ero),5,Wenak jiwa lokasi bener bener buat healing,a year
Neni Beatrice,5,"So amazing, those view was really beautiful. I'm so thankful for the services and the convenient room. But, unfortunately when I order the food for breakfast, it's already run out.

I've ordered the Saikoro Beef and it's really delicious. The sleeping music was so good. I have a nice sleeping time in here.

Thank you, Bobocabin",a year
Sheilaita Hartono,3,"Honest review: Untuk yang mencari suasana berbeda dengan view alam, maka tempat ini cocok untuk kalian. Tetapi untuk harga dan fasilitas yang ditawarkan, bagi saya agak kurang worth it. Saya membayar sekitar Rp 1,3 juta semalam: Ukuran kamar kecil (untuk ini saya dapat maklum karena konsepnya kabin), tidak ada TV, tidak include breakfast, kasur keras, benar-benar hanya kamar saja. Menuju hotel, kita harus bayar sejumlah uang yang dihitung per-orang karena lokasinya berada di dalam area wisata.

Nilai plus lain untuk hotel ini: Staff nya super ramah (minta bantuan apapun mereka bersedia membantu).

Jadi OK lah, untuk escape dari polusi dan hiruk pikuk kota, kalian bisa stay di sini.",a year
duril andu,5,,a year
Indra Kusuma,5,,a year
Budi Muklish,5,,a year
dhimas pramudyo,5,"Terimakasih Bobocabin Padusan, staff ramah, respon staff bagus, cabin bersih, view keren. Terimakasih Pak Aziz dan Team Bobocabin Padusan Mojokerto.",a year
retno sekar,5,"Service bagus,lokasi kabin melewat jalan bebatuan,smua staf sangat responsif",a year
Cahyo Santoso,5,"Alternatif tempat healing yg alami,, hotel tidak selalu identik dengan gedung bertingkat,, di Bobocabin kesan kembali ke alam,lebih sehat.",a year
Nisaa Meyy,5,"Staff ramah, pemandangan adem, cabin bersih namun di cabin nomer 1 kurang dapet view pemandangannya soalnya terhalang pohon besar didepan jendela jd gk begitu bagus deh kalo liat dari dalam kamar tp gmn lg gk bisa milih cabin hehe semoga sih next ditebang aja pohonnya 😁",a year
Salman Roseno,5,,a year
Ukie 1927,5,Ada no telp pegawai yang bisa di hubungi?,a year
ayfen,5,,a year
Cimoed Oelied,5,,a year
Priyanto Mitsubishi FUSO,4,"Cool air, fresh air",a year
Cucun Handika,5,Sangat Bagus,a year
valent maura,5,Cozy place and friendly staff,a year
Rais Ham,5,"View bagus staff ramah,cabin bersih",a year
Mch Roysi,5,"First impression mantap ini hotelnya, karyawan fullyhelpfull 😍",a year
Primadji Rahutomo,5,Good experience,a year
Nazwa Nabil Channel,5,"Warm welcome from Pak Aziz, friendly staff thank you Bobocabin Padusan",a year
Arie,5,Hidden gem in a forest,a year
Iqbal frezia Pratama,5,Istimewa,a year
Juli Nuryanto,4,,a year
Nataly Teguhlaksana,5,,a year
Dwi Riyan,5,,a year
